INEXPFTE,AVGFACSAL,PCIP05,PCIP16,PPTUG_EF,PCIP14,COSTT4_A,PCIP43,UGDS_NRA,UGDS_BLACK,PCIP38,PCIP03,PCIP04,PCIP51,PCIP52,UGDS_AIAN,PCIP13,PCIP24,PCIP31,UGDS_WOMEN
18.346180160034272,17.028786291771546,0.0,0.0,0.4597856594361319,0.0,10.47041937008599,0.0,0.3350137367204468,0.5705196860918562,0.3217224824915084,0.0,0.0,0.5201133875025272,0.5954282160937527,0.211045429449015,0.4641588833612779,0.4129120461825469,0.420022674512812,0.6332
22.24653819810944,19.531616473123666,0.0,0.2139974961130159,0.4622947713758175,0.0,10.083264207145128,0.0,0.2852086294284817,0.5425440088318543,0.0,0.0,0.0,0.4245092374387773,0.5006657797478343,0.15036945962049747,0.4580446299383033,0.0,0.4701161626259802,0.6754
19.798816376546927,19.632453522688643,0.0,0.22306991044756197,0.4831734178321437,0.0,9.810494685686963,0.31846925170608353,0.287242996539599,0.5337973392481921,0.0,0.0,0.0,0.5228102291438592,0.5997220935220782,0.20645602309127345,0.4690580197753671,0.0,0.39916492450215896,0.5959
18.745450748170867,16.987303091419864,0.0,0.25458216848297444,0.3989556088242901,0.0,10.478639174858364,0.0,0.3989556088242901,0.943239164796394,0.0,0.0,0.0,0.5826513572061114,0.5124856232334276,0.1837090550014228,0.32075343299958264,0.5124856232334276,0.0,0.5798
24.70916300750289,20.472101649939095,0.0,0.1675068683602234,0.31072325059538586,0.21179117921274465,10.712126256353347,0.0,0.2525080871833849,0.4107501633974777,0.21966892350277414,0.0,0.0,0.6791107175777704,0.5727638416986854,0.121644039911468,0.3921381576045464,0.1338865900164339,0.3492500950924508,0.6611
18.329328785589567,14.260431471424088,0.0,0.0,0.6386593027908275,0.0,9.617337639062423,0.0,0.0,0.9902723462529434,0.0,0.0,0.0,0.638986024578366,0.6012935056973902,0.0,0.5070987388529802,0.0,0.0,0.5659
20.86382025341652,19.312469234667844,0.0,0.181712059283214,0.5344983214576885,0.4593121414292208,9.888526187395968,0.29624960684073703,0.3868650719124515,0.6083102929077256,0.12385623296301708,0.0,0.0,0.6579304626213448,0.4876998961073313,0.1866255578408624,0.4776856181035017,0.0,0.2814718414331334,0.564
19.664400134597546,18.798422985267187,0.0,0.16509636244473133,0.20567101162059634,0.2080083823051904,10.838698169262798,0.0,0.3289652313106724,0.5436740766852495,0.2996291714390912,0.0,0.0,0.447641986508305,0.5776999676062552,0.1866255578408624,0.5235409222388865,0.3551616006970403,0.0,0.632
16.483914534954142,16.680299956075533,0.0,0.0,0.5039684199579493,0.0,9.893639216481313,0.0,0.0,0.953064893638634,0.0,0.0,0.0,0.0,0.595804058526577,0.11696070952851464,0.4422542710916332,0.4067601087196607,0.0,0.5419
17.508295386909776,17.620662715579225,0.0,0.0,0.2947225198912309,0.0,10.013014377063369,0.4267173876333857,0.27892444522551,0.953541719596312,0.0,0.0,0.0,0.0,0.6153449493663682,0.10913928830611057,0.2132671235505887,0.0,0.0,0.4719
18.756827143467227,18.60880609721267,0.0,0.16868653306034986,0.6733521762745222,0.0,9.830163888117283,0.4815976854448867,0.3562154988646422,0.6699532157129842,0.0,0.11696070952851464,0.0,0.4386459752355427,0.5513465627842123,0.16868653306034986,0.4134977378132365,0.4265342471011774,0.3608826080138695,0.6007
23.20175373187584,16.813415210700864,0.0,0.0,0.3396998504483621,0.5813720982950077,10.50982333610911,0.0,0.0,0.92866575542192,0.0,0.22239800905693155,0.3473265701195072,0.4045317964883097,0.5126125075226512,0.14094597464129785,0.3473265701195072,0.0,0.0,0.6318
22.696711407521285,20.99016924595268,0.12385623296301708,0.1912931182772389,0.7572918386586617,0.3676648650199341,9.858856228390533,0.3047395429401007,0.2797787367627532,0.3223652863633457,0.14888055529538274,0.16134286460245434,0.0,0.5990726414895092,0.5346149732120377,0.38394776488557547,0.3032969672889398,0.5067095608498732,0.181712059283214,0.5732
17.21750516361211,15.041367293078446,0.0,0.0,0.5443498686508776,0.0,9.865837605084222,0.0,0.31846925170608353,0.0,0.0,0.0,0.0,0.0,0.0,0.31846925170608353,0.0,0.0,0.0,0.3226
25.68000281441337,21.265709260507,0.13572088082974532,0.2659005790469173,0.7385826290477779,0.4481404746557165,9.750860711077213,0.4398553243354769,0.22373778841627934,0.302570504705218,0.0,0.2806278428390438,0.0,0.5140041080283543,0.4833161574025839,0.5196200380127234,0.314475485547118,0.3979057207896392,0.0,0.5621
24.602238322781982,20.323893016894395,0.20645602309127345,0.0,0.8082480041244381,0.0,9.757710052922787,0.1300591446851387,0.16984992522418105,0.2257178717737001,0.0,0.4167857437440951,0.0,0.6110007759175048,0.6030401255995039,0.4785605021426276,0.3054557372144803,0.6050499696904809,0.22239800905693155,0.6689
22.319711502204065,18.001028747787572,0.24879419347290765,0.0,0.6440884103767491,0.0,10.388687628663147,0.0,0.0,0.3434142727659996,0.0,0.3588233186312793,0.0,0.0,0.5848035476425733,0.5583839463040953,0.24879419347290765,0.599443929245847,0.5530954930156269,0.6356
12.409479397316982,16.645484200704665,0.0,0.0,0.0,0.0,10.47257265041933,0.12385623296301708,0.0,0.3819018232208069,0.0,0.0,0.0,0.9058060846104268,0.4501234229354264,0.5019920529103866,0.0,0.0,0.0,0.7678
18.022605343995334,19.140236622690193,0.0,0.0,0.0,0.0,10.371019379393823,0.0,0.0,0.2947225198912309,0.0,0.0,0.0,0.9430517985436409,0.31846925170608353,0.7430770340870094,0.0,0.0,0.0,0.8462
19.66095144983117,18.04310656215288,0.0,0.0,0.8208082453158825,0.0,10.266914649297394,0.3434142727659996,0.0,0.5874234093606419,0.0,0.0,0.0,0.972201045646075,0.3323191395849097,0.4103546406074667,0.0,0.0,0.0,0.8447
23.09038160810759,22.471899074900946,0.17651741676630314,0.20645602309127345,0.4381256355119621,0.4794321989726973,10.100451386066952,0.0,0.4956963976224741,0.3353104718062422,0.1885203631020986,0.2250617114677132,0.2351334687720757,0.23207944168063896,0.6500591662118688,0.22239800905693155,0.34787832095983073,0.05848035476425732,0.1062658569182611,0.4326
23.02769191346048,22.19117144824731,0.21966892350277414,0.2864327157991219,0.5,0.4175518957326898,10.171910350049098,0.2709886026170327,0.40615481004456794,0.3422799481591006,0.2125317138365222,0.2427236042916945,0.2640012243591825,0.4384726658633996,0.5309748286591608,0.2339214190570293,0.34113805494116606,0.0,0.15182944859378314,0.5206
15.794240276296135,17.70400709387416,0.0,0.0,0.4578856970213328,0.0,10.346473211391473,0.0,0.0,0.3174802103936399,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.488
23.500679020669576,20.853860656438275,0.0,0.0,0.3656814691070697,0.7348362200056909,10.81803676885198,0.3018405368398843,0.402278661274724,0.27849533001676674,0.0,0.0,0.0,0.0,0.4546835943776344,0.13924766500838334,0.0,0.0,0.0,0.244
12.592907741269169,18.64531288318404,0.0,0.0,0.8757300030418809,0.0,10.34341849752557,0.3289652313106724,0.2,0.5505779049583056,0.0,0.0,0.0,0.8160808423045528,0.5096781257474104,0.21966892350277414,0.4864353271750111,0.0,0.2525080871833849,0.7129
19.488707026835414,20.197215575424444,0.1062658569182611,0.1885203631020986,0.5695965134660131,0.3710851997106601,10.177894397787881,0.09654893846056298,0.3519617727081605,0.3214001150587009,0.12599210498948732,0.3214001150587009,0.0,0.5112133100962886,0.5905940583624489,0.2924017738212866,0.4566102427905054,0.4602582041257944,0.3086377968158585,0.5997
13.734804149088584,17.783412565678702,0.0,0.0,0.0,0.0,10.266914649297394,0.0,0.0,0.3989556088242901,0.0,0.0,0.0,1.0,0.0,0.23811015779522995,0.0,0.0,0.0,0.7765
19.707407007949193,17.026486968722832,0.0,0.0,0.579194283542983,0.0,10.566381689925054,0.0,0.17863159877080567,0.27144176165949063,0.0,0.622652527367679,0.0,0.25813257613480656,0.0,0.30581257835345943,0.5995366793524247,0.29586931167705804,0.4559698348774573,0.6057
16.36529444478025,17.31033274055926,0.0,0.0,0.4237680587379348,0.0,10.536778565942708,0.0,0.3543670530750377,0.5306198988550963,0.0,0.0,0.0,0.0,0.6783147426455385,0.2257178717737001,0.5691852523024773,0.2771999841748751,0.0,0.3592
10.975150517771802,18.093138634320496,0.0,0.0,0.0,0.0,9.335297611380566,0.0,0.0,0.5418637021511162,0.0,0.0,0.0,0.0,0.909044603702038,0.2640012243591825,0.0,0.0,0.0,0.6516
19.628993602182984,19.508871702770804,0.0,0.3304981762430041,0.7149179164739435,0.302570504705218,9.97011763483389,0.4289029181379588,0.340564230384454,0.6591602420486888,0.1532618864787106,0.0,0.0,0.6303802189589568,0.5128660878299129,0.13924766500838334,0.31106811575146376,0.4545223018510191,0.0,0.6123
15.82890611831551,16.31160050921148,0.0,0.0,0.5469249886277904,0.0,10.021848199120974,0.31514816243220645,0.1721300620726316,0.9769738666917722,0.3467730607033365,0.0,0.0,0.0,0.5134989439603689,0.0,0.37349022600700826,0.8099283582422863,0.0,0.3204
21.95168460321418,18.73880813572661,0.0,0.0,0.26255856591963794,0.0,10.528837575030249,0.0,0.3304981762430041,0.4107501633974777,0.2606100075337349,0.0,0.0,0.0,0.4985290099538288,0.26255856591963794,0.0,0.0,0.0,0.4488
21.667876329569708,21.305437714736666,0.07368062997280772,0.20165296752181044,0.4701161626259802,0.4726663001870005,10.004373070309986,0.25712815906582354,0.3086377968158585,0.3546322979742767,0.1300591446851387,0.17863159877080567,0.21966892350277414,0.4589959195451462,0.6352909572450972,0.20953791063432944,0.3117555613369834,0.0,0.403715382974611,0.5315
19.457060897504338,18.01952613577823,0.0,0.0,0.4067601087196607,0.0,9.696770838907453,0.4129120461825469,0.2210418899184232,0.9726945309068112,0.0,0.25712815906582354,0.0,0.3877539092054436,0.4779776020503538,0.09283177667225558,0.42209085889803,0.45962792849427403,0.0,0.588
17.408777004948107,19.19919701502904,0.0,0.1193483191927337,0.6085804129667196,0.30616858866136537,9.950037113189108,0.14422495703074084,0.3688937005764744,0.5114682793705294,0.14422495703074084,0.19746808222123668,0.0,0.5656652825822911,0.5022564680516752,0.14094597464129785,0.4348010716797289,0.6313015838642061,0.3508821285855439,0.5943
17.28582486813772,18.79276166193574,0.1062658569182611,0.14580997358267114,0.5726622157487704,0.32075343299958264,9.80609520652748,0.39663849653615496,0.3439786357743314,0.4379519139887889,0.0,0.17651741676630314,0.0,0.6589300079251578,0.5018597408186201,0.1966095144983117,0.4224647216788659,0.3756285754221072,0.211045429449015,0.5444
19.74937240968945,17.847476673339887,0.0,0.14736125994561547,0.5414092136156642,0.0,9.780811314668616,0.27849533001676674,0.20082988502465085,0.6657682342170427,0.0,0.20487996145182666,0.0,0.5883878231909786,0.4507805383544018,0.16134286460245434,0.2635220922274238,0.6198022262008421,0.31846925170608353,0.5678
19.638505450791673,19.10559853424802,0.0,0.21472291690189413,0.4814539249332276,0.0,9.938033896288713,0.0,0.3679112892659744,0.5543999683497501,0.17435134012651282,0.2375207738061588,0.0,0.5633641039955493,0.5658735540600874,0.1721300620726316,0.4289029181379588,0.3079363448594172,0.34787832095983073,0.594
15.368643680952575,17.49632575923508,0.0,0.0,0.4847389391086322,0.0,10.104549080704137,0.0,0.314475485547118,0.6159605585586226,0.0,0.0,0.0,0.29356673343037243,0.6991827196304592,0.2455202052384297,0.3985363172817207,0.4756316619427733,0.4936531081573049,0.4320000000000001
15.269213442984618,16.352838930078175,0.0,0.0,0.29624960684073703,0.0,9.9241231661362,0.0,0.0,0.4177429950251501,0.5178858938796436,0.0,0.0,0.0,0.4367319859036146,0.0,0.6524953391425854,0.7631173894266253,0.3816731394396457,0.4688
20.77152167758402,19.58564129531379,0.0,0.23207944168063896,0.3659305710022971,0.29662892813449504,10.266706040715869,0.27545379620266497,0.4012461139687634,0.34870268025302564,0.0,0.0,0.0,0.4920062131544018,0.549696802584642,0.1663103498840766,0.5231758308218508,0.4181246699702389,0.3786749788781272,0.5517
19.14569434657386,18.14188280286948,0.0,0.1532618864787106,0.4535521339025445,0.0,9.948174070158538,0.2217220230966632,0.24158670891607184,0.5993511504285091,0.0,0.0,0.0,0.47518921362978994,0.5147599975115204,0.15182944859378314,0.5408400277317801,0.4956963976224741,0.3791393263437891,0.561
23.187503178558284,19.662675943432667,0.0,0.32300553687627026,0.16005206638831554,0.0,10.968904936346595,0.0,0.25712815906582354,0.4194550756125289,0.24825450806124044,0.2308350239753609,0.0,0.400831603225383,0.31312143008640425,0.20082988502465085,0.20953791063432944,0.0,0.18271601368635207,0.5247
20.455385824059032,18.898815748423093,0.0,0.1338865900164339,0.4188859364120028,0.4589959195451462,10.540461128290131,0.0,0.3868650719124515,0.2709886026170327,0.1675068683602234,0.0,0.0,0.0,0.7758402264320521,0.27676550072889183,0.3489766023454444,0.32075343299958264,0.26637120052278024,0.5903
22.00344298731716,18.563453888031873,0.0,0.1912931182772389,0.22373778841627934,0.0,10.482513733991373,0.0,0.2876464282446832,0.4308869380063767,0.3742057262731538,0.0,0.0,0.34760266448864496,0.5477039265919386,0.15874010519681994,0.4608867582753256,0.2904392866781852,0.4119321847724911,0.5499
21.108284221871365,18.683587265218826,0.0,0.2741294786493197,0.15874010519681994,0.0,10.47522952026939,0.0,0.5767996545095374,0.4270831978319353,0.0,0.3137999185135957,0.0,0.4689064662850842,0.5704172588569635,0.20082988502465085,0.4840285938073631,0.3955762565907735,0.0,0.4993
17.05747558769371,17.458131201185697,0.0,0.0,0.3646816514884339,0.0,10.14053400901933,0.0,0.2620741394208897,0.9828060628827296,0.0,0.0,0.0,0.0,0.741564743530136,0.10322801154563672,0.0,0.0,0.3877539092054436,0.6257
19.922197732821196,17.637823272011676,0.0,0.0,0.22306991044756197,0.0,10.249733300984321,0.0,0.3758646713833397,0.5185065630904342,0.0,0.0,0.0,0.0,0.4744499635038945,0.20645602309127345,0.5591313062063963,0.5885803269911329,0.2686997382119173,0.4071
17.43842304008502,18.98336494115228,0.0,0.11186889420813967,0.42209085889803,0.2339214190570293,9.964253340858694,0.3492500950924508,0.2876464282446832,0.6497434885290061,0.0,0.0,0.0,0.4673855134451549,0.5735755541635973,0.1939877414580333,0.42209085889803,0.6424773771097428,0.3,0.5382
18.098228411407455,18.9898375940936,0.0,0.20082988502465085,0.5756954408450279,0.20723510980592608,9.714443449981347,0.36367632136670935,0.2392802510713138,0.35778475039528435,0.0,0.0,0.0,0.449958843972699,0.6163117834721134,0.28683842840342444,0.4675380544199035,0.5099346321448878,0.0,0.5705
23.843307912985424,20.28022210826748,0.0,0.0,0.7453039913720836,0.0,10.562741802072885,0.0,0.6621387611753315,0.4057502731134969,0.0,0.0,0.1663103498840766,0.0,0.2996291714390912,0.16868653306034986,0.17544106429277195,0.0,0.0,0.5681
27.38897384329768,19.64714459736208,0.0,0.0,0.5240269201250448,0.0,11.039925350744216,0.0,0.6764258838466319,0.23633315009350025,0.0,0.0,0.3419951893353394,0.0,0.0,0.13572088082974532,0.0,0.0,0.0,0.54
20.822387138575547,20.166116446371298,0.1966095144983117,0.18469147504478334,0.4734111269787361,0.0,10.818016733790625,0.0,0.302570504705218,0.3758646713833397,0.12385623296301708,0.0,0.0,0.6803372030000701,0.5236625062939401,0.1300591446851387,0.39916492450215896,0.3178105750548842,0.0,0.6565
9.799333565676578,19.084114602662112,0.0,0.0,0.5755948475456107,0.0,9.920541307101956,0.0,0.19831924826807748,0.5510174005789388,0.0,0.0,0.0,0.0,0.6666694444328705,0.0,0.7181640466972146,0.0,0.0,0.358
22.629215355714603,21.028683404328795,0.0,0.12385623296301708,0.34085138417174704,0.1894536474371819,10.842615518313039,0.0,0.3,0.2864327157991219,0.20567101162059634,0.12385623296301708,0.0,0.4303476546668851,0.5203597116631979,0.1062658569182611,0.3962142839167249,0.14260431471424087,0.2644786236347104,0.6373
16.111204473850123,16.691075346640876,0.0,0.0,0.0,0.0,10.066073979755881,0.0,0.0,0.5780992075174383,0.0,0.0,0.0,0.93754755314346,0.0,0.2295770424665555,0.0,0.0,0.1866255578408624,0.6264
20.775383847484036,21.06705699930155,0.0,0.12599210498948732,0.5185065630904342,0.414276088333049,10.672646249502169,0.338831049083444,0.270077709684987,0.4140817749422853,0.287242996539599,0.1663103498840766,0.08879040017426007,0.5773001751134393,0.5510174005789388,0.17967017791430526,0.32268572920490873,0.34979579925353105,0.3927873941502577,0.6258
25.10938734494569,21.232488456686852,0.0,0.0,0.3603699899829133,0.0,11.027052582559817,0.0,0.7197761649888453,0.3753921822977319,0.0,0.0,0.4059526423605717,0.0,0.0,0.13924766500838334,0.0,0.0,0.0,0.6359
46.2431984154311,26.961994997758502,0.0,0.0,0.0,0.7102571309629122,11.095514285843663,0.0,0.44019963392760536,0.23811015779522995,0.0,0.0,0.0,0.0,0.25039936170122445,0.0,0.0,0.0,0.0,0.4464
21.48168622549676,21.54793702651433,0.0,0.1894536474371819,0.3264823802058984,0.2535493694264901,10.924984788208892,0.3588233186312793,0.3264823802058984,0.3317143718433748,0.2302077517963147,0.21179117921274465,0.0,0.0,0.6422350242474013,0.1338865900164339,0.0,0.3194521877280065,0.3786749788781272,0.5735
21.434631090494488,21.548654908212164,0.121644039911468,0.12599210498948732,0.3292729632312839,0.6311342630019127,10.164350690877352,0.0,0.27189341267819833,0.1966095144983117,0.14888055529538274,0.2758924176381121,0.3422799481591006,0.26495430563738204,0.53203678114553,0.1144714242553332,0.282728428812555,0.28355998780353825,0.3554256614639797,0.4779
20.29641843516764,20.12175725435849,0.0,0.0,0.8871422878985331,0.0,10.4155923578005,0.25039936170122445,0.6059591370530191,0.4051419509521947,0.0,0.0,0.0,0.0,0.4554883457813494,0.19746808222123668,0.9355714428395776,0.0,0.0,0.532
18.672121421734566,21.000755830694576,0.0,0.16386425412012914,0.5176372091384625,0.33795776931152105,9.73109652441908,0.4175518957326898,0.39514975894838705,0.3868650719124515,0.15604907507078847,0.24771246592603416,0.0,0.3834949958749076,0.5904028657112245,0.17863159877080567,0.33441868442565303,0.4857299385299982,0.3701144033861045,0.6072
20.51099945105049,21.05052084101596,0.1144714242553332,0.21179117921274465,0.5409539607513147,0.0,9.663515696240424,0.4434440461933264,0.33678632916941503,0.28479825673300657,0.14422495703074084,0.0,0.0,0.403715382974611,0.5880988310898776,0.15036945962049747,0.2709886026170327,0.4566102427905054,0.38885925700147694,0.6556
18.96484728325901,21.226571641985434,0.0,0.2154434690031884,0.4589959195451462,0.1338865900164339,9.809341694645898,0.4047353857509058,0.4117356522117575,0.3730116986078985,0.12805791649874942,0.17651741676630314,0.0,0.429265014483969,0.6084903995926858,0.12805791649874942,0.121644039911468,0.38144418129265584,0.38552410769748396,0.5989
19.273962400750523,21.73864294559012,0.16868653306034986,0.1663103498840766,0.4734111269787361,0.54781502272614,9.958827647569294,0.0,0.402278661274724,0.32268572920490873,0.1663103498840766,0.0,0.3114122179299749,0.28683842840342444,0.6883795904217931,0.12385623296301708,0.15182944859378314,0.3114122179299749,0.29317944177564753,0.4614
19.216363365034496,21.11127628884817,0.14736125994561547,0.17758080034852014,0.4140817749422853,0.3634241185664279,10.039677906986393,0.3359023714845311,0.31581797988281896,0.29586931167705804,0.13924766500838334,0.19486951603746575,0.0,0.4619826208613429,0.561043970951973,0.17758080034852014,0.2596247050925552,0.3436966859465376,0.4339176863294403,0.5295
19.50010957641691,21.05653699477049,0.1375068867074141,0.1837090550014228,0.6216190772899487,0.0,9.57941808263196,0.4215288198059448,0.3564780011695643,0.4954249318520683,0.12599210498948732,0.0,0.0,0.5019920529103866,0.561572958603589,0.1062658569182611,0.3530348335326063,0.3730116986078985,0.34787832095983073,0.6277
19.157508752501126,20.95986286645706,0.14736125994561547,0.22239800905693155,0.483030593875306,0.34085138417174704,9.693136823020671,0.0,0.39192126698640417,0.30723168256858474,0.16386425412012914,0.05848035476425732,0.0,0.490209545250947,0.5330945111289332,0.15604907507078847,0.3417099555171601,0.4164016092004265,0.4069614751430076,0.5794
19.220875731556674,21.361102076705986,0.1885203631020986,0.1903778261963303,0.5737781236857056,0.3361975406798963,9.77166897791528,0.34085138417174704,0.3955762565907735,0.26495430563738204,0.14422495703074084,0.0,0.0,0.4663149276954353,0.6289509710942359,0.10322801154563672,0.3722915970127691,0.24215649100038206,0.3629186601692637,0.5625
18.865157946560434,21.407753326499048,0.16005206638831554,0.1193483191927337,0.5228102291438592,0.18271601368635207,9.964958874624227,0.3830411552191125,0.3921381576045464,0.4632287027453722,0.1663103498840766,0.19831924826807748,0.0,0.5503578937840474,0.6274305357411168,0.1300591446851387,0.0,0.3353104718062422,0.36367632136670935,0.6165
19.681625441350654,21.446957764451927,0.2351334687720757,0.24607193789209025,0.5044928411687416,0.4299873801957045,9.803943422199742,0.25611583299749885,0.39493616444247337,0.337665670834691,0.17435134012651282,0.15182944859378314,0.0,0.4741536174158602,0.5343816187637045,0.11186889420813967,0.0,0.2780648883260618,0.34870268025302564,0.565
18.90721149175246,21.23470641225054,0.17544106429277195,0.16868653306034986,0.5356625558515614,0.36367632136670935,9.518780497512473,0.33912114430141665,0.4103546406074667,0.3298867073602208,0.15604907507078847,0.0,0.0,0.5315653260637546,0.5514561962257148,0.1,0.3753921822977319,0.2797787367627532,0.3245951566569593,0.5724
19.143875451033125,21.358910295233926,0.282728428812555,0.1885203631020986,0.5500275468296564,0.3634241185664279,9.677903525682556,0.0,0.4395104748610363,0.3626654021245797,0.13924766500838334,0.0,0.0,0.4362070671454837,0.5688764159682137,0.10322801154563672,0.32268572920490873,0.3439786357743314,0.38394776488557547,0.5399
19.34102613664438,21.162012189486816,0.2398610306579842,0.1709975946676697,0.558490834504697,0.4103546406074667,9.85166780380633,0.4057502731134969,0.3047395429401007,0.3899583562810848,0.14094597464129785,0.19831924826807748,0.0,0.447641986508305,0.5052774347208561,0.14094597464129785,0.3983263402579825,0.2793522441247632,0.3753921822977319,0.5597
27.15774147363739,25.54994695934547,0.2806278428390438,0.2668401648721945,0.3419951893353394,0.4876998961073313,10.48508845835116,0.0,0.4969143297850209,0.2596247050925552,0.21897595699439448,0.3546322979742767,0.26255856591963794,0.2954880363684953,0.3661793342135175,0.11186889420813967,0.0,0.04641588833612779,0.0,0.5222
