INEXPFTE,PCIP16,UGDS_ASIAN,PPTUG_EF,COSTT4_A,PCIP14,UGDS_BLACK,RET_FT4_POOLED,CIP38BACHL,CIP16BACHL,AVGFACSAL_binq,INEXPFTE_binq,PCIP27_binr
15.794240276296135,0.0,0.25198420997897464,0.4578856970213328,10.346441105055284,0.0,0.3174802103936399,0.7296576399999999,0,0,2,2,0
23.500679020669576,0.0,0.38574824967105903,0.3656814691070697,10.818016733790625,0.7348362200056909,0.27849533001676674,0.7322224900000001,0,0,4,4,0
12.592907741269169,0.0,0.31243998847631216,0.8757300030418809,10.34338629296218,0.0,0.5505779049583056,0.4316490000000001,0,1,3,1,0
19.488707026835414,0.1885203631020986,0.26961994997758504,0.5695965134660131,10.177856395925783,0.3710851997106601,0.3214001150587009,0.5728976100000001,1,1,4,3,1
19.707407007949193,0.0,0.14260431471424087,0.579194283542983,10.566355921710144,0.0,0.27144176165949063,0.5176802500000001,0,0,1,3,0
16.36529444478025,0.0,0.19309787692112595,0.4237680587379348,10.536752023494696,0.0,0.5306198988550963,0.4104964900000001,0,0,2,2,0
10.975150517771802,0.0,0.24716804116889615,0.0,9.335209354022052,0.0,0.5418637021511162,0.045411610000000005,0,0,2,1,0
19.628993602182984,0.3304981762430041,0.2682372592629673,0.7149179164739435,9.97007085667928,0.302570504705218,0.6591602420486888,0.4748588100000001,1,1,3,3,1
15.82890611831551,0.0,0.0,0.5469249886277904,10.021803779354169,0.0,0.9769738666917722,0.13003236,1,0,1,2,0
21.95168460321418,0.0,0.2947225198912309,0.26255856591963794,10.528810820966973,0.0,0.4107501633974777,0.408321,1,1,3,4,1
21.667876329569708,0.20165296752181044,0.2920113838058922,0.4701161626259802,10.004327867462198,0.4726663001870005,0.3546322979742767,0.6778228900000001,1,1,4,4,1
19.457060897504338,0.0,0.14736125994561547,0.4067601087196607,9.696709355308183,0.0,0.9726945309068112,0.49773025,0,0,2,3,1
17.408777004948107,0.1193483191927337,0.20723510980592608,0.6085804129667196,9.949989386187548,0.30616858866136537,0.5114682793705294,0.5461210000000002,1,1,3,2,1
17.28582486813772,0.14580997358267114,0.23207944168063896,0.5726622157487704,9.806040090370162,0.32075343299958264,0.4379519139887889,0.49154121,0,1,3,2,1
19.74937240968945,0.14736125994561547,0.14580997358267114,0.5414092136156642,9.780754787153832,0.0,0.6657682342170427,0.27237961000000005,0,1,2,3,0
19.638505450791673,0.21472291690189413,0.2802039330655387,0.4814539249332276,9.937985592943695,0.0,0.5543999683497501,0.52548001,1,1,3,3,1
15.368643680952575,0.0,0.18069688693211894,0.4847389391086322,10.104508186762569,0.0,0.6159605585586226,0.47568609,0,0,2,2,0
15.269213442984618,0.0,0.0,0.29624960684073703,9.924074186144516,0.0,0.4177429950251501,0.37100281,1,0,1,1,0
20.77152167758402,0.23207944168063896,0.19309787692112595,0.3659305710022971,10.266671268387686,0.29662892813449504,0.34870268025302564,0.67864644,0,1,3,4,1
19.14569434657386,0.1532618864787106,0.19486951603746575,0.4535521339025445,9.94812625415451,0.0,0.5993511504285091,0.3885028899999999,0,1,2,3,1
23.187503178558284,0.32300553687627026,0.3730116986078985,0.16005206638831554,10.968887706998125,0.0,0.4194550756125289,0.72386064,1,1,3,4,1
20.455385824059032,0.1338865900164339,0.24607193789209025,0.4188859364120028,10.540434683407874,0.4589959195451462,0.2709886026170327,0.7005690000000001,1,1,3,3,1
22.00344298731716,0.1912931182772389,0.1663103498840766,0.22373778841627934,10.482485711405168,0.0,0.4308869380063767,0.6348902399999999,1,1,3,4,1
21.108284221871365,0.2741294786493197,0.211045429449015,0.15874010519681994,10.475201292812542,0.0,0.4270831978319353,0.44782864,1,1,3,4,1
17.05747558769371,0.0,0.13200061217959125,0.3646816514884339,10.140494560509492,0.0,0.9828060628827296,0.38713284,1,0,2,2,1
19.922197732821196,0.0,0.0,0.22306991044756197,10.249697933426976,0.0,0.5185065630904342,0.34715664,0,0,2,3,0
17.43842304008502,0.11186889420813967,0.2139974961130159,0.42209085889803,9.964206287570834,0.2339214190570293,0.6497434885290061,0.4328324100000001,0,1,3,2,1
18.098228411407455,0.20082988502465085,0.38121494795542,0.5756954408450279,9.71438304344534,0.20723510980592608,0.35778475039528435,0.43322724,0,1,3,3,1
23.843307912985424,0.0,0.3968502629920499,0.7453039913720836,10.562715939892447,0.0,0.4057502731134969,0.5387560000000001,0,0,4,4,0
27.38897384329768,0.0,0.6944458429601466,0.5240269201250448,11.039909302599783,0.0,0.23633315009350025,0.64593369,0,0,3,4,0
20.822387138575547,0.18469147504478334,0.4533900351989949,0.4734111269787361,10.817996698327851,0.0,0.3758646713833397,0.7128424900000001,1,1,4,4,1
22.629215355714603,0.12385623296301708,0.5633641039955493,0.34085138417174704,10.842595969690725,0.1894536474371819,0.2864327157991219,0.7299993600000001,1,1,4,4,1
16.111204473850123,0.0,0.17758080034852014,0.0,10.066031481721408,0.0,0.5780992075174383,0.28026436,0,0,1,2,0
20.775383847484036,0.12599210498948732,0.3727719737998325,0.5185065630904342,10.67262307909541,0.414276088333049,0.4140817749422853,0.5938243599999999,1,1,4,4,1
25.10938734494569,0.0,0.5489235142610509,0.3603699899829133,11.027036326494267,0.0,0.3753921822977319,0.67667076,0,0,4,4,0
46.2431984154311,0.0,0.7564772329019177,0.0,11.095499105462787,0.7102571309629122,0.23811015779522995,0.96255721,1,0,4,4,1
21.48168622549676,0.1894536474371819,0.3732511156817248,0.3264823802058984,10.924966785274416,0.2535493694264901,0.3317143718433748,0.71825625,1,1,4,4,1
21.434631090494488,0.12599210498948732,0.5054079636428912,0.3292729632312839,10.164312170818027,0.6311342630019127,0.1966095144983117,0.89984196,1,1,4,4,1
20.29641843516764,0.0,0.4051419509521947,0.8871422878985331,10.415562395702553,0.0,0.4051419509521947,0.36942084,0,0,4,3,0
18.672121421734566,0.16386425412012914,0.4131074612832675,0.5176372091384625,9.731037115537436,0.33795776931152105,0.3868650719124515,0.57653649,1,1,4,3,1
20.51099945105049,0.21179117921274465,0.4605726956511357,0.5409539607513147,9.663452133551699,0.0,0.28479825673300657,0.67634176,1,1,4,4,1
18.96484728325901,0.2154434690031884,0.3793710741559845,0.4589959195451462,9.8092867571373,0.1338865900164339,0.3730116986078985,0.7265857600000001,1,1,4,3,1
19.273962400750523,0.1663103498840766,0.6055957976542253,0.4734111269787361,9.958780338284836,0.54781502272614,0.32268572920490873,0.7609072899999999,1,1,4,3,1
19.216363365034496,0.17758080034852014,0.377976314968462,0.4140817749422853,10.039634272209467,0.3634241185664279,0.29586931167705804,0.71723961,1,1,4,3,1
19.50010957641691,0.1837090550014228,0.447641986508305,0.6216190772899487,9.579348943073732,0.0,0.4954249318520683,0.63091249,1,1,4,3,1
19.157508752501126,0.22239800905693155,0.5147599975115204,0.483030593875306,9.693075115575649,0.34085138417174704,0.30723168256858474,0.63904036,1,1,4,3,1
19.220875731556674,0.1903778261963303,0.5964606441349642,0.5737781236857056,9.771611931222548,0.3361975406798963,0.26495430563738204,0.7700062499999999,1,1,4,3,1
18.865157946560434,0.1193483191927337,0.6166626085277949,0.5228102291438592,9.964911854523127,0.18271601368635207,0.4632287027453722,0.5780560899999999,1,1,4,3,1
19.681625441350654,0.24607193789209025,0.6067750614726626,0.5044928411687416,9.803888187313373,0.4299873801957045,0.337665670834691,0.7929902499999999,1,1,4,3,1
18.90721149175246,0.16868653306034986,0.5138779101082249,0.5356625558515614,9.518707035620796,0.36367632136670935,0.3298867073602208,0.6253646399999999,1,1,4,3,1
19.143875451033125,0.1885203631020986,0.4714696715227455,0.5500275468296564,9.6778408710038,0.3634241185664279,0.3626654021245797,0.6195264100000001,1,1,4,3,1
19.34102613664438,0.1709975946676697,0.5917386233541161,0.558490834504697,9.851615143125416,0.4103546406074667,0.3899583562810848,0.6755196099999999,1,1,4,3,1
27.15774147363739,0.2668401648721945,0.7014934102676245,0.3419951893353394,10.485060507823594,0.4876998961073313,0.2596247050925552,0.94206436,1,1,4,4,1
29.530467421382717,0.2831448188528186,0.6572366865750232,0.29624960684073703,10.4468287679788,0.4673855134451549,0.2806278428390438,0.86211225,1,1,4,4,1
28.017421131404728,0.2217220230966632,0.7092645959485534,0.24879419347290765,10.372740900391161,0.4844550509388045,0.2677731800328678,0.86731969,1,1,4,4,1
36.68517889808679,0.3233247125156311,0.6549911620119375,0.2601182893702774,10.426765325491356,0.4119321847724911,0.3245951566569593,0.93547584,1,1,4,4,1
24.405158812464038,0.2709886026170327,0.6994553586597014,0.25662299438731423,10.383070156562187,0.449958843972699,0.3442601241452632,0.8071225599999999,1,1,4,4,1
29.746003747282682,0.17544106429277195,0.7021025220731631,0.2900435923371512,10.367032871720816,0.5594509925574692,0.24879419347290765,0.8992728900000001,1,1,4,4,1
23.224023865911022,0.3161518257760823,0.5662896377056372,0.2635220922274238,10.462817585361735,0.34566070964234696,0.282728428812555,0.8561800900000001,1,1,4,4,1
21.732292806101583,0.3936497183102173,0.6050499696904809,0.30438017993818434,10.472063081843023,0.3445411529428336,0.2668401648721945,0.81703521,1,1,4,4,1
28.064900473059808,0.0,0.4720687441767159,0.27323944160944685,11.104581216111221,0.0,0.3445411529428336,0.79959364,0,0,3,4,0
25.27431243223537,0.0,0.447641986508305,0.3394107440530002,10.012386799492116,0.5432226136778036,0.2880487314657893,0.63027721,0,0,4,4,0
24.857320585835794,0.2217220230966632,0.4896540665369365,0.33141115926869386,11.103904040659287,0.1338865900164339,0.2591292368939624,0.8071225599999999,1,1,4,4,1
19.542969020352558,0.0,0.4312457116425768,0.4622947713758175,10.756518944771091,0.0,0.3572631975416113,0.5829322499999999,1,1,3,3,1
18.493545349890162,0.0,0.29586931167705804,0.6152569045877496,10.680860985223612,0.0,0.4851641489223694,0.51022449,0,0,2,3,0
30.351061032416297,0.25863186669446736,0.4847389391086322,0.0,11.147425984805109,0.14260431471424087,0.3434142727659996,0.8945376399999999,1,1,4,4,1
18.08702711937005,0.0,0.5996294007704439,0.6517899382260287,10.377296432622842,0.0,0.36367632136670935,0.58049161,0,0,3,3,0
15.604907507078847,0.0,0.5503578937840474,0.2080083823051904,10.44755451008192,0.0,0.4627622082679382,0.17994564000000002,0,0,1,2,0
14.660523138639345,0.0,0.3593403558286105,0.3953631227905752,10.337313334413249,0.0,0.4921438757841805,0.7199522500000001,0,0,3,1,0
25.41184476594643,0.0,0.6396384676859336,0.4876998961073313,11.022686474812627,0.0,0.3718099773327556,0.7440787600000001,1,0,4,4,0
18.31940172083065,0.0,0.4502878816358233,0.47518921362978994,10.797389515931874,0.0,0.3932190289966234,0.8511907599999999,0,0,1,3,0
21.61306936541852,0.0,0.552331698701815,0.5637838985651914,10.741687004795212,0.0,0.3934344915213812,0.87890625,0,0,1,4,0
19.41116726946465,0.0,0.3402765915395116,0.8414600457854583,9.698859035219632,0.0,0.5442373531725484,0.765625,0,0,3,3,1
17.60884541598103,0.17324782106818054,0.3442601241452632,0.54389952729234,10.556333436322547,0.0,0.374918500807486,0.67486225,1,1,3,2,1
32.59624330981874,0.0,0.558490834504697,0.0,11.18326795526103,0.7336614693125971,0.3359023714845311,0.95824521,0,0,4,4,1
21.956525717142668,0.0,0.4424246309971927,0.42744838244579975,10.88040290622672,0.0,0.5699045700503871,0.6017104899999999,1,1,3,4,0
20.17267160231512,0.15604907507078847,0.3079363448594172,0.42265140518600797,10.0715834020661,0.2591292368939624,0.3292729632312839,0.48080356,1,1,4,3,1
18.130735402518827,0.0,0.5319189957130457,0.7054673895476922,10.149370590819828,0.0,0.4693608333002605,0.59582961,0,0,2,3,0
28.218946742941064,0.0,0.25145814537998395,0.0,10.855203341628478,0.0,0.0,0.45887076,1,0,3,4,0
16.340364412360195,0.0,0.31312143008640425,0.4913167416609434,10.184975480824583,0.0,0.3608826080138695,0.45481536,0,0,2,2,0
17.388956748336305,0.0,0.4115389318510854,0.5991655065726105,10.378229936129037,0.0,0.4971841719937897,0.34199104,0,0,2,2,0
20.859990764645534,0.11696070952851464,0.3698709069978032,0.6460909366627067,10.872826038832354,0.0,0.38885925700147694,0.71182969,1,1,4,4,1
22.885378053415824,0.0,0.5735755541635973,0.48825982759348,10.71674838409074,0.0,0.26637120052278024,0.71842576,0,0,4,4,0
14.148087910210029,0.0,0.4538759841617426,0.6890120988239602,9.961520583786738,0.0,0.4684512170024744,0.5625,0,0,2,1,0
16.4420988592372,0.0,0.3396998504483621,0.9144578591410004,10.403353336065775,0.0,0.4899319633426412,0.32649796000000003,0,0,1,2,0
21.618776540060715,0.1837090550014228,0.5285996019627714,0.4140817749422853,10.676369701114927,0.0,0.4131074612832675,0.56791296,1,1,3,4,1
20.327120440509233,0.0,0.3651822446377528,0.5548334321450593,10.71541726908554,0.0,0.28479825673300657,0.7544659600000001,1,0,3,3,1
19.307105404580923,0.0,0.4355052041999927,0.6839191222498412,10.348525875764016,0.0,0.4279949922260318,0.16000000000000006,0,0,2,3,0
25.993094813197278,0.21029437174614204,0.4657009507803835,0.2806278428390438,11.03680717925797,0.3713271066890223,0.4083654933252466,0.8019202499999999,1,1,4,4,1
17.988676005018046,0.0,0.3725319402667521,0.3562154988646422,10.821736366116443,0.0,0.4243241854373697,0.39100009,0,0,3,3,0
20.33840836025281,0.0,0.4451327298382971,0.2802039330655387,10.953592137139196,0.0,0.42817688557229205,0.59567524,0,0,4,3,0
25.376695511448645,0.16509636244473133,0.4564503092422942,0.2927911241797687,11.032273341211786,0.0,0.4543608947700284,0.5998502499999999,1,1,4,4,1
22.505513052348686,0.15604907507078847,0.5326249275244321,0.5933525502620219,10.86245455869072,0.0,0.4041240020622191,0.6006250000000001,1,1,4,4,1
19.287412483552956,0.0,0.3807556523926606,0.5764989247081476,10.608019677962638,0.0,0.4107501633974777,0.48497296,0,0,1,3,0
17.370196039175944,0.17967017791430526,0.4451327298382971,0.8486020851713002,10.21269870228773,0.25198420997897464,0.45962792849427403,0.47927929,0,1,4,2,1
19.45441906978721,0.0,0.4063567766666376,0.4063567766666376,10.637296714814964,0.0,0.2644786236347104,0.51022449,0,0,3,3,0
20.445821644605612,0.0,0.4797220613159684,0.6063220412493976,10.853522490374443,0.0,0.38574824967105903,0.57168721,1,0,4,3,0
27.215918450280363,0.35169248279988313,0.5178858938796436,0.20165296752181044,11.148247150762781,0.0,0.3634241185664279,0.8239192899999999,1,1,4,4,1
26.25634011632979,0.0,0.6178000421368652,0.2308350239753609,11.009174754876199,0.0,0.35700184909607785,0.64080025,0,0,3,4,0
19.59953490497091,0.0,0.3335221152861613,0.5882915240365271,10.662937322350137,0.0,0.4177429950251501,0.48191364,0,0,2,3,0
22.221589796816698,0.2709886026170327,0.571133478588991,0.4463072279730847,10.629368102712707,0.1709975946676697,0.4239535964405976,0.5308579600000001,1,1,2,4,1
27.653467034596556,0.18566355334451115,0.7126279651149711,0.2992574227056983,10.980501602762839,0.5090357276306052,0.3217224824915084,0.69672409,1,1,4,4,1
22.87455332719927,0.18469147504478334,0.4652394034504674,0.4346246817732808,11.132426102879812,0.0,0.3551616006970403,0.81090025,1,1,4,4,1
28.461320258296038,0.19916317012899126,0.4577266536959225,0.29662892813449504,11.130082534898342,0.0,0.3947223386484057,0.8909472099999999,1,1,4,4,1
20.806229642898575,0.17435134012651282,0.40534492791548615,0.552331698701815,10.779789276193918,0.287242996539599,0.2771999841748751,0.76860289,1,1,4,4,1
33.82668434190949,0.27457233802771586,0.5275237517662525,0.0,11.117762111107314,0.1375068867074141,0.455327622992501,0.95121009,1,1,4,4,1
22.217538827845928,0.17544106429277195,0.38885925700147694,0.5592379089365688,11.053584783892743,0.0,0.34142424471879645,0.6691239999999999,1,1,4,4,1
20.44023840521152,0.0,0.4463072279730847,0.8687196563077992,10.285206266914292,0.0,0.7299268081994591,0.5625,0,0,2,3,0
19.027660542766462,0.24771246592603416,0.5121045928898095,0.4641588833612779,9.954703343920398,0.4129120461825469,0.3419951893353394,0.78712384,1,1,4,3,1
24.936907574446373,0.11186889420813967,0.4217163326508746,0.2896468153816889,11.046276203537069,0.402484535753484,0.3311073908498353,0.78889924,1,1,4,4,1
23.127209430972208,0.0,0.4328528533710754,0.4004162333908431,11.108305000050551,0.0,0.25662299438731423,0.25,0,0,2,4,0
27.04473607856159,0.0,0.4272658681697917,0.16984992522418105,11.051841933099054,0.0,0.38819680383281535,0.7264152899999999,0,0,4,4,0
19.99833319442515,0.20567101162059634,0.6381685924149199,0.5328598227820157,10.012924747234504,0.31312143008640425,0.3789072948743638,0.6478640099999999,1,1,4,3,1
25.66128707929061,0.1837090550014228,0.6079497592373128,0.32300553687627026,11.052745425873132,0.0,0.33912114430141665,0.73205136,1,1,4,4,1
18.451541061485802,0.0,0.35700184909607785,0.5558062572209678,10.647185251693974,0.0,0.3945082809390466,0.5526435599999999,0,0,3,3,1
20.481641307260993,0.20165296752181044,0.7105213389779675,0.5487021741103361,10.044552992814733,0.4861534173308351,0.3239611801277483,0.7577702500000001,1,1,4,3,1
25.999013769296926,0.19309787692112595,0.5436740766852495,0.24825450806124044,11.087267853574117,0.552331698701815,0.3201041327766311,0.90307009,1,1,4,4,1
31.493993983838386,0.31581797988281896,0.543448438943341,0.14094597464129785,11.134063338656595,0.270077709684987,0.3298867073602208,0.84217329,1,1,4,4,1
19.731409093271807,0.0,0.3739675303295601,0.5503578937840474,10.555291769561693,0.0,0.3524991197603893,0.5425795600000001,1,1,3,3,1
24.614898327732984,0.1144714242553332,0.4728154533367511,0.3837215139404992,11.050477221777545,0.14260431471424087,0.34566070964234696,0.7420099600000001,1,1,4,4,1
19.616874264573685,0.21897595699439448,0.3666758491731609,0.4441210610555283,10.102748163387004,0.2154434690031884,0.2880487314657893,0.6320250000000001,1,1,4,3,1
19.534237463020016,0.0,0.3114122179299749,0.5484806552432618,10.692103991155873,0.0,0.3693829500895667,0.55249489,1,0,3,3,1
21.298091771419216,0.0,0.4689064662850842,0.26730748660601883,11.127012952903037,0.0,0.15604907507078847,0.6839290000000001,0,0,4,4,0
36.43856557407988,0.2276638114962505,0.5898285434949351,0.29317944177564753,11.149758061985617,0.4532278205035038,0.3588233186312793,0.92948881,1,1,4,4,1
23.157706338180226,0.0,0.27892444522551,0.0,10.48329804775707,0.0,0.17544106429277195,0.8495308899999999,0,0,4,4,0
17.535438391092875,0.0,0.3036588971875662,0.929939488104254,9.513034202048402,0.0,0.6647137290829627,0.18369796,0,0,1,2,0
25.122069656512977,0.21029437174614204,0.4136926001124912,0.1675068683602234,10.992217841349788,0.2644786236347104,0.2723435681568877,0.67930564,1,1,3,4,1
24.724985780551354,0.2793522441247632,0.4079653309000929,0.2530297995905248,10.918754463492887,0.0,0.3696270895856858,0.5882890000000001,1,1,4,4,1
24.82599165383573,0.0,0.4496293243792092,0.4607297804844789,10.82191599787183,0.0,0.31846925170608353,0.568516,0,0,3,4,0
21.6486898883117,0.0,0.0,0.0,10.158129770909708,0.0,0.0,0.4090881599999999,0,0,1,4,0
22.60249535189959,0.12599210498948732,0.1903778261963303,0.5826513572061114,9.974877548622802,0.0,0.3953631227905752,0.37589161,0,1,2,4,1
31.168695315665683,0.16134286460245434,0.4618263872948598,0.6310505692914762,9.9572652582166,0.4167857437440951,0.3746812105537128,0.47554816,1,1,4,4,1
19.938142211275185,0.1894536474371819,0.3174802103936399,0.5978627664643058,9.95930061735534,0.43899218372593796,0.33707995297042376,0.45765225,1,1,4,3,1
25.72541405455913,0.2659005790469173,0.3834949958749076,0.38885925700147694,10.282437554988537,0.514130244010848,0.25509544037344106,0.7432164099999999,1,1,4,4,1
14.27189616228151,0.0,0.2289428485106664,0.8653497421844449,10.651974828129237,0.0,0.5124856232334276,0.6035736100000001,0,0,2,1,1
29.744120015801023,0.2727922404147588,0.3396998504483621,0.0,11.103452335464523,0.0,0.29356673343037243,0.90554256,1,1,4,4,1
18.539239817596933,0.0,0.2904392866781852,0.6960319710508613,10.344094553889347,0.0,0.4283586245098927,0.09678321,0,0,2,3,0
23.757984388414894,0.0,0.2080083823051904,0.8264101990858762,9.439784035838873,0.0,0.1957433820584432,0.3037112100000001,0,0,4,4,0
25.219402207422515,0.0,0.36717102310249816,0.34621777863135195,10.38427655992558,0.963913423467397,0.2276638114962505,0.85581001,0,0,4,4,1
21.447682421763073,0.17324782106818054,0.2954880363684953,0.4655472033440597,10.163233006294886,0.4489688323165088,0.28602585059832303,0.70509609,1,1,4,4,1
16.718549434225952,0.0,0.38841787267549066,0.8664611610043953,9.653165488841426,0.0,0.5003996804259851,0.29866225,0,0,2,2,0
24.82653247798311,0.21179117921274465,0.34787832095983073,0.3593403558286105,11.032046917572188,0.31312143008640425,0.2727922404147588,0.7535976099999999,1,1,4,4,1
20.548171467828148,0.20165296752181044,0.1885203631020986,0.4360318131824079,10.129187832632027,0.34142424471879645,0.2270188680649385,0.37761025,1,1,3,4,1
17.431843743840822,0.1709975946676697,0.25509544037344106,0.5446871363137754,9.931929226167432,0.0,0.287242996539599,0.5336302500000001,0,1,3,2,1
18.02465756507252,0.24825450806124044,0.3431313943243419,0.695963159189706,9.82822506803558,0.14736125994561547,0.3974842101766894,0.4096,1,1,3,3,1
22.810670085280066,0.0,0.2351334687720757,0.35383536877602456,10.779789276193918,0.0,0.2182785766122212,0.32171584000000003,1,0,3,4,0
17.201748515230857,0.0,0.2691606306043642,0.9569026330697624,9.959158749906587,0.0,0.4215288198059448,0.390625,1,0,1,2,0
21.6479786260354,0.23633315009350025,0.2709886026170327,0.454844772552913,10.025882160749736,0.15466803737720355,0.3575241641775347,0.50537881,1,1,3,4,1
18.24260036538811,0.0,0.22440170265918305,0.8455359973660164,9.941890623819075,0.0,0.2802039330655387,0.22287841000000005,0,0,3,3,0
18.231575826716973,0.0,0.3086377968158585,0.8621327989513838,9.465215121451848,0.0,0.2763296488254628,0.23765625,0,0,3,3,0
20.073066075700496,0.2283051213952527,0.3598559094133917,0.7416253536443029,10.753980303819851,0.0,0.3350137367204468,0.63728289,1,1,3,3,1
17.407677063262934,0.0,0.30828746984416205,0.5933525502620219,10.20296231705686,0.0,0.3886386901606199,0.31169889,0,0,2,2,0
15.347445524832597,0.19831924826807748,0.2276638114962505,0.5108303786345696,10.001203926042196,0.2750137734148282,0.4045317964883097,0.4170576400000001,0,1,3,1,1
