INEXPFTE,TUITIONFEE_OUT,PCIP16,PCIP05,PCIP26,PCIP14,PPTUG_EF,UGDS_ASIAN,UGDS_BLACK,UGDS_NRA,PCIP38,UGDS,PCIP43,PCIP03,PCIP09,PCIP04,PFTFAC,UGDS_WHITE
19.798816376546927,24.732072178380772,0.22306991044756197,0.0,0.33824936373513353,0.0,0.4831734178321437,0.18069688693211894,0.5337973392481921,0.287242996539599,0.0,8.660773919893764,0.31846925170608353,0.0,0.4028956540533499,0.0,1.0,0.5328999999999999
18.745450748170867,25.5708652926108,0.25458216848297444,0.0,0.5124856232334276,0.0,0.3989556088242901,0.16261333316791687,0.943239164796394,0.3989556088242901,0.0,7.392647520721622,0.0,0.0,0.3114122179299749,0.0,0.60031504,2.401e-05
24.70916300750289,31.24058382969521,0.1675068683602234,0.0,0.3171491567537526,0.21179117921274465,0.31072325059538586,0.2139974961130159,0.4107501633974777,0.2525080871833849,0.21966892350277414,8.121183242078828,0.0,0.0,0.4069614751430076,0.0,0.98446084,0.7121672099999999
18.329328785589567,19.233499099647574,0.0,0.0,0.4431047621693634,0.0,0.6386593027908275,0.0,0.9902723462529434,0.0,0.0,5.7430031878094825,0.0,0.0,0.0,0.0,1.0,0.0003724900000000001
20.86382025341652,24.838424652648765,0.181712059283214,0.0,0.4075643819136246,0.4593121414292208,0.5344983214576885,0.31072325059538586,0.6083102929077256,0.3868650719124515,0.12385623296301708,9.279213236262557,0.29624960684073703,0.0,0.3506111770271459,0.0,0.3886275599999999,0.35129329
19.664400134597546,33.496621029950546,0.16509636244473133,0.0,0.4400275464847649,0.2080083823051904,0.20567101162059634,0.2217220230966632,0.5436740766852495,0.3289652313106724,0.2996291714390912,7.226936018493289,0.0,0.0,0.4321400437595941,0.0,0.43811161,0.4624000000000001
16.483914534954142,22.09872981923407,0.0,0.0,0.6217915576199129,0.0,0.5039684199579493,0.0,0.953064893638634,0.0,0.0,6.452048954437226,0.0,0.0,0.36367632136670935,0.0,0.4027171600000001,0.004830250000000001
17.508295386909776,23.108498088312434,0.0,0.0,0.4437828118301935,0.0,0.2947225198912309,0.0,0.953541719596312,0.27892444522551,0.0,6.663132695990803,0.4267173876333857,0.0,0.3385404562744365,0.0,0.3814297600000001,0.00036864
18.756827143467227,25.34248668926362,0.16868653306034986,0.0,0.327106631018859,0.0,0.6733521762745222,0.20567101162059634,0.6699532157129842,0.3562154988646422,0.0,9.52039529527969,0.4815976854448867,0.11696070952851464,0.33441868442565303,0.0,0.14243076000000002,0.286225
23.20175373187584,28.09238193880681,0.0,0.0,0.4525777976387332,0.5813720982950077,0.3396998504483621,0.19219973427746714,0.92866575542192,0.0,0.0,7.949444420250626,0.0,0.22239800905693155,0.2493315476119323,0.3473265701195072,1.0,4.489000000000001e-05
22.696711407521285,26.913302155394955,0.1912931182772389,0.12385623296301708,0.2668401648721945,0.3676648650199341,0.7572918386586617,0.4491341374979833,0.3223652863633457,0.2797787367627532,0.14888055529538274,9.335474102732947,0.3047395429401007,0.16134286460245434,0.20645602309127345,0.0,0.22420225,0.30824704
17.21750516361211,21.06705699930155,0.0,0.0,0.0,0.0,0.5443498686508776,0.31846925170608353,0.0,0.31846925170608353,0.0,3.4657359027997265,0.0,0.0,0.0,0.0,0.41576704,0.59938564
25.68000281441337,26.76941264176497,0.2659005790469173,0.13572088082974532,0.3535689263795015,0.4481404746557165,0.7385826290477779,0.26961994997758504,0.302570504705218,0.22373778841627934,0.0,8.499232866039245,0.4398553243354769,0.2806278428390438,0.2257178717737001,0.0,0.36433296,0.24453025
24.602238322781982,26.931237923661595,0.0,0.20645602309127345,0.340564230384454,0.0,0.8082480041244381,0.33824936373513353,0.2257178717737001,0.16984992522418105,0.0,7.102499355774648,0.1300591446851387,0.4167857437440951,0.0,0.0,0.39425841,0.24265476
22.319711502204065,27.483736940657053,0.0,0.24879419347290765,0.4757789619404042,0.0,0.6440884103767491,0.2723435681568877,0.3434142727659996,0.0,0.0,5.513428746164983,0.0,0.3588233186312793,0.0,0.0,0.18037009,0.22819729
12.409479397316982,27.9812800041444,0.0,0.0,0.0,0.0,0.0,0.16134286460245434,0.3819018232208069,0.0,0.0,7.8789129122971335,0.12385623296301708,0.0,0.0,0.0,0.10163343999999998,0.16184529
18.022605343995334,25.696672241433486,0.0,0.0,0.0,0.0,0.0,0.0,0.2947225198912309,0.0,0.0,4.3694478524670215,0.0,0.0,0.0,0.0,0.41576704,0.047480410000000015
19.66095144983117,27.77044458276191,0.0,0.0,0.0,0.0,0.8208082453158825,0.37349022600700826,0.5874234093606419,0.0,0.0,6.963189985870238,0.3434142727659996,0.0,0.0,0.0,1.0,0.11621281
23.09038160810759,30.137149819860724,0.20645602309127345,0.17651741676630314,0.42690037109819395,0.4794321989726973,0.4381256355119621,0.4207770949475964,0.3353104718062422,0.4956963976224741,0.1885203631020986,10.649748868745561,0.0,0.2250617114677132,0.33912114430141665,0.2351334687720757,0.6225210000000001,0.25
23.02769191346048,32.80602457252215,0.2864327157991219,0.21966892350277414,0.469663256601269,0.4175518957326898,0.5,0.377976314968462,0.3422799481591006,0.40615481004456794,0.2125317138365222,10.417179065715164,0.2709886026170327,0.2427236042916945,0.3626654021245797,0.2640012243591825,0.84033889,0.25341156
15.794240276296135,28.45679305049717,0.0,0.0,0.0,0.0,0.4578856970213328,0.25198420997897464,0.3174802103936399,0.0,0.0,4.836281906951479,0.0,0.0,0.4055477018001904,0.0,1.0,0.1296
23.500679020669576,32.60502513274603,0.0,0.0,0.0,0.7348362200056909,0.3656814691070697,0.38574824967105903,0.27849533001676674,0.402278661274724,0.0,7.86288203464149,0.3018405368398843,0.0,0.0,0.0,0.5041,0.38588944
12.592907741269169,25.73799987557602,0.0,0.0,0.2709886026170327,0.0,0.8757300030418809,0.31243998847631216,0.5505779049583056,0.2,0.0,10.792756461313978,0.3289652313106724,0.0,0.2404390112797353,0.0,0.0050268100000000005,0.23280625
19.488707026835414,29.17805632270704,0.1885203631020986,0.1062658569182611,0.38394776488557547,0.3710851997106601,0.5695965134660131,0.26961994997758504,0.3214001150587009,0.3519617727081605,0.12599210498948732,10.202665790126336,0.09654893846056298,0.3214001150587009,0.3631715652407773,0.0,0.43996689,0.32353343999999995
13.734804149088584,27.77044458276191,0.0,0.0,0.0,0.0,0.0,0.3725319402667521,0.3989556088242901,0.0,0.0,7.741099090035366,0.0,0.0,0.0,0.0,0.5625,0.15618304
19.707407007949193,31.244340308367715,0.0,0.0,0.0,0.0,0.579194283542983,0.14260431471424087,0.27144176165949063,0.17863159877080567,0.0,5.8607862234658645,0.0,0.622652527367679,0.0,0.0,0.52678564,0.38081241
16.36529444478025,29.22379370450704,0.0,0.0,0.4138872790118672,0.0,0.4237680587379348,0.19309787692112595,0.5306198988550963,0.3543670530750377,0.0,6.546785410760523,0.0,0.0,0.3841737494962483,0.0,0.046612810000000005,0.23164969
10.975150517771802,18.171205928321395,0.0,0.0,0.0,0.0,0.0,0.24716804116889615,0.5418637021511162,0.0,0.0,6.3935907539506305,0.0,0.0,0.1675068683602234,0.0,0.004251039999999999,0.20602521
19.628993602182984,27.680030962131386,0.3304981762430041,0.0,0.3286569225721215,0.302570504705218,0.7149179164739435,0.2682372592629673,0.6591602420486888,0.340564230384454,0.1532618864787106,8.8065738205036,0.4289029181379588,0.0,0.3495231601724895,0.0,0.95531076,0.25704899999999997
15.82890611831551,20.614273577675995,0.0,0.0,0.0,0.0,0.5469249886277904,0.0,0.9769738666917722,0.1721300620726316,0.3467730607033365,6.386879319362644,0.31514816243220645,0.0,0.0,0.0,0.34916281,0.00273529
21.95168460321418,30.125401015075802,0.0,0.0,0.5966479747515949,0.0,0.26255856591963794,0.2947225198912309,0.4107501633974777,0.3304981762430041,0.2606100075337349,6.499787040655853,0.0,0.0,0.0,0.0,1.0,0.4946308900000001
21.667876329569708,28.967859755294107,0.20165296752181044,0.07368062997280772,0.3527671800308133,0.4726663001870005,0.4701161626259802,0.2920113838058922,0.3546322979742767,0.3086377968158585,0.1300591446851387,10.032935619723014,0.25712815906582354,0.17863159877080567,0.402484535753484,0.21966892350277414,0.7551610000000002,0.58049161
19.457060897504338,23.95012791891266,0.0,0.0,0.5260824228571251,0.0,0.4067601087196607,0.14736125994561547,0.9726945309068112,0.2210418899184232,0.0,7.8284363591575845,0.4129120461825469,0.25712815906582354,0.3522306511723273,0.0,0.69322276,0.00117649
17.408777004948107,24.53984907537653,0.1193483191927337,0.0,0.3326206997681532,0.30616858866136537,0.6085804129667196,0.20723510980592608,0.5114682793705294,0.3688937005764744,0.14422495703074084,9.088963385809583,0.14422495703074084,0.19746808222123668,0.31346104144813397,0.0,0.53860921,0.5571129599999999
17.28582486813772,23.225259843766786,0.14580997358267114,0.1062658569182611,0.2302077517963147,0.32075343299958264,0.5726622157487704,0.23207944168063896,0.4379519139887889,0.3439786357743314,0.0,9.017726025696797,0.39663849653615496,0.17651741676630314,0.2818919492825957,0.0,1.0,0.5653536100000001
19.74937240968945,23.699968547258962,0.14736125994561547,0.0,0.2530297995905248,0.0,0.5414092136156642,0.14580997358267114,0.6657682342170427,0.20082988502465085,0.0,7.859413154693582,0.27849533001676674,0.20487996145182666,0.2132671235505887,0.0,1.0,0.3790864900000001
19.638505450791673,24.6878521020123,0.21472291690189413,0.0,0.3761004711135606,0.0,0.4814539249332276,0.2802039330655387,0.5543999683497501,0.3679112892659744,0.17435134012651282,9.108861203026331,0.0,0.2375207738061588,0.3178105750548842,0.0,0.56746089,0.4327008400000001
15.368643680952575,25.066489674822922,0.0,0.0,0.29356673343037243,0.0,0.4847389391086322,0.18069688693211894,0.6159605585586226,0.314475485547118,0.0,6.517671272912276,0.0,0.0,0.29356673343037243,0.0,0.09467929,0.43335889
15.269213442984618,23.05218146029223,0.0,0.0,0.0,0.0,0.29624960684073703,0.0,0.4177429950251501,0.0,0.5178858938796436,5.2626901889048865,0.0,0.0,0.0,0.0,0.23668225,0.82137969
20.77152167758402,26.8630467845813,0.23207944168063896,0.0,0.34979579925353105,0.29662892813449504,0.3659305710022971,0.19309787692112595,0.34870268025302564,0.4012461139687634,0.0,8.330381569349418,0.27545379620266497,0.0,0.3834949958749076,0.0,0.6190542400000001,0.6694512400000001
19.14569434657386,21.67284504933724,0.1532618864787106,0.0,0.29433826584416684,0.0,0.4535521339025445,0.19486951603746575,0.5993511504285091,0.24158670891607184,0.0,7.9480319906372845,0.2217220230966632,0.0,0.3137999185135957,0.0,0.904401,0.43599609
23.187503178558284,35.322194978137034,0.32300553687627026,0.0,0.5872301461753295,0.0,0.16005206638831554,0.3730116986078985,0.4194550756125289,0.25712815906582354,0.24825450806124044,7.1180162044653335,0.0,0.2308350239753609,0.0,0.0,1.0,0.49336576
20.455385824059032,29.679552258437873,0.1338865900164339,0.0,0.3047395429401007,0.4589959195451462,0.4188859364120028,0.24607193789209025,0.2709886026170327,0.3868650719124515,0.1675068683602234,7.382124365737512,0.0,0.0,0.31312143008640425,0.0,0.94109401,0.55741156
22.00344298731716,29.575503228690373,0.1912931182772389,0.0,0.523419281685661,0.0,0.22373778841627934,0.1663103498840766,0.4308869380063767,0.2876464282446832,0.3742057262731538,7.322510433997394,0.0,0.0,0.3742057262731538,0.0,1.0,0.66520336
21.108284221871365,28.744485394724155,0.2741294786493197,0.0,0.4689064662850842,0.0,0.15874010519681994,0.211045429449015,0.4270831978319353,0.5767996545095374,0.0,6.6147256002037595,0.0,0.3137999185135957,0.4689064662850842,0.0,0.5625,0.28398241
17.05747558769371,23.33963548589279,0.0,0.0,0.5260824228571251,0.0,0.3646816514884339,0.13200061217959125,0.9828060628827296,0.2620741394208897,0.0,6.78897174299217,0.0,0.0,0.0,0.0,1.0,3.136e-05
19.922197732821196,25.873149377161464,0.0,0.0,0.514130244010848,0.0,0.22306991044756197,0.0,0.5185065630904342,0.3758646713833397,0.0,6.115892125483033,0.0,0.0,0.0,0.0,1.0,0.5201294399999999
17.43842304008502,22.993066593167182,0.11186889420813967,0.0,0.3777428520832657,0.2339214190570293,0.42209085889803,0.2139974961130159,0.6497434885290061,0.2876464282446832,0.0,8.056426767522984,0.3492500950924508,0.0,0.22440170265918305,0.0,0.41332041,0.41654116
18.098228411407455,23.30040707351206,0.20082988502465085,0.0,0.3171491567537526,0.20723510980592608,0.5756954408450279,0.38121494795542,0.35778475039528435,0.2392802510713138,0.0,8.604471199523298,0.36367632136670935,0.0,0.2369284502156768,0.0,0.41370624,0.42302016
23.843307912985424,27.69916022251313,0.0,0.0,0.0,0.0,0.7453039913720836,0.3968502629920499,0.4057502731134969,0.6621387611753315,0.0,8.925454386826402,0.0,0.0,0.31581797988281896,0.1663103498840766,0.043597440000000015,0.03308761
27.38897384329768,34.76247330979665,0.0,0.0,0.0,0.0,0.5240269201250448,0.6944458429601466,0.23633315009350025,0.6764258838466319,0.0,7.5883236773352225,0.0,0.0,0.0,0.3419951893353394,0.05659641,0.02692881
20.822387138575547,33.47343256344225,0.18469147504478334,0.1966095144983117,0.2776331098545561,0.0,0.4734111269787361,0.4533900351989949,0.3758646713833397,0.302570504705218,0.12385623296301708,8.623533227187561,0.0,0.0,0.3768061021696181,0.0,0.10653696,0.15602500000000002
9.799333565676578,19.91463616919017,0.0,0.0,0.0,0.0,0.5755948475456107,0.8068679536240629,0.5510174005789388,0.19831924826807748,0.0,5.552959584921617,0.0,0.0,0.0,0.0,0.41576704,0.006674889999999999
22.629215355714603,33.75135797005114,0.12385623296301708,0.0,0.3834949958749076,0.1894536474371819,0.34085138417174704,0.5633641039955493,0.2864327157991219,0.3,0.20567101162059634,8.303999970955196,0.0,0.12385623296301708,0.4731134776535054,0.0,1.0,0.21316689
16.111204473850123,24.087068009028577,0.0,0.0,0.0,0.0,0.0,0.17758080034852014,0.5780992075174383,0.0,0.0,7.125283091510712,0.0,0.0,0.0,0.0,0.07365795999999998,0.16016004
20.775383847484036,31.83245766317113,0.12599210498948732,0.0,0.3651822446377528,0.414276088333049,0.5185065630904342,0.3727719737998325,0.4140817749422853,0.270077709684987,0.287242996539599,8.908964972392399,0.338831049083444,0.1663103498840766,0.38552410769748396,0.08879040017426007,0.18610596,0.14837904
25.10938734494569,36.156214166262004,0.0,0.0,0.0,0.0,0.3603699899829133,0.5489235142610509,0.3753921822977319,0.7197761649888453,0.0,7.297091005160418,0.0,0.0,0.0,0.4059526423605717,0.04210704,0.05035536
46.2431984154311,36.81770572052051,0.0,0.0,0.3613937738642379,0.7102571309629122,0.0,0.7564772329019177,0.23811015779522995,0.44019963392760536,0.0,6.8690144506657065,0.0,0.0,0.0,0.0,0.83997225,0.07717283999999999
21.48168622549676,34.58363800315455,0.1894536474371819,0.0,0.4107501633974777,0.2535493694264901,0.3264823802058984,0.3732511156817248,0.3317143718433748,0.3264823802058984,0.2302077517963147,7.992944547318107,0.3588233186312793,0.21179117921274465,0.5274039416890531,0.0,1.0,0.19838116000000006
21.434631090494488,27.72520307371524,0.12599210498948732,0.121644039911468,0.3761004711135606,0.6311342630019127,0.3292729632312839,0.5054079636428912,0.1966095144983117,0.27189341267819833,0.14888055529538274,9.966650127493768,0.0,0.2758924176381121,0.314475485547118,0.3422799481591006,0.4705959999999999,0.29964676
20.29641843516764,24.278017003699368,0.0,0.0,0.0,0.0,0.8871422878985331,0.4051419509521947,0.4051419509521947,0.6059591370530191,0.0,5.971261839790463,0.25039936170122445,0.0,0.0,0.0,0.7471873599999999,0.12453841
18.672121421734566,26.696650301952797,0.16386425412012914,0.0,0.3903962660889854,0.33795776931152105,0.5176372091384625,0.4131074612832675,0.3868650719124515,0.39514975894838705,0.15604907507078847,9.071767722112245,0.4175518957326898,0.24771246592603416,0.36543202737270414,0.0,0.26512201,0.03171961
20.51099945105049,26.64557359776851,0.21179117921274465,0.1144714242553332,0.37035757980520256,0.0,0.5409539607513147,0.4605726956511357,0.28479825673300657,0.33678632916941503,0.14422495703074084,9.111072370317514,0.4434440461933264,0.0,0.3252266663358337,0.0,0.25633968999999995,0.04870849
18.96484728325901,26.57354673169489,0.2154434690031884,0.0,0.30509806038005977,0.1338865900164339,0.4589959195451462,0.3793710741559845,0.3730116986078985,0.4117356522117575,0.12805791649874942,9.803059297701637,0.4047353857509058,0.17651741676630314,0.34621777863135195,0.0,0.22953681000000006,0.014520249999999997
19.273962400750523,26.786147887160805,0.1663103498840766,0.16868653306034986,0.3688937005764744,0.54781502272614,0.4734111269787361,0.6055957976542253,0.32268572920490873,0.402278661274724,0.1663103498840766,10.094355815298547,0.0,0.0,0.2823108086643085,0.3114122179299749,0.23804641,0.028123289999999995
19.216363365034496,26.79032843262779,0.17758080034852014,0.14736125994561547,0.32803856377829504,0.3634241185664279,0.4140817749422853,0.377976314968462,0.29586931167705804,0.31581797988281896,0.13924766500838334,9.713960095491844,0.3359023714845311,0.19486951603746575,0.33824936373513353,0.0,0.3036010000000001,0.18045504
19.50010957641691,26.55086941801307,0.1837090550014228,0.1375068867074141,0.310377618218248,0.0,0.6216190772899487,0.447641986508305,0.4954249318520683,0.3564780011695643,0.12599210498948732,9.492431846114721,0.4215288198059448,0.0,0.4171691715074766,0.0,0.156816,0.00395641
19.157508752501126,26.431173002098408,0.22239800905693155,0.14736125994561547,0.3018405368398843,0.34085138417174704,0.483030593875306,0.5147599975115204,0.30723168256858474,0.39192126698640417,0.16386425412012914,9.993236844679735,0.0,0.05848035476425732,0.3572631975416113,0.0,0.27751824,0.032905960000000005
19.220875731556674,26.557015015099484,0.1903778261963303,0.1885203631020986,0.3187975707547833,0.3361975406798963,0.5737781236857056,0.5964606441349642,0.26495430563738204,0.3955762565907735,0.14422495703074084,10.464416763268364,0.34085138417174704,0.0,0.5015949071331253,0.0,0.23030401,0.036481
18.865157946560434,26.549450799212664,0.1193483191927337,0.16005206638831554,0.3798337222658184,0.18271601368635207,0.5228102291438592,0.6166626085277949,0.4632287027453722,0.3921381576045464,0.1663103498840766,9.505544085826811,0.3830411552191125,0.19831924826807748,0.32364325923645754,0.0,0.19580625,0.02337841
19.681625441350654,26.500177998092408,0.24607193789209025,0.2351334687720757,0.3210770996500643,0.4299873801957045,0.5044928411687416,0.6067750614726626,0.337665670834691,0.39493616444247337,0.17435134012651282,10.354658708733831,0.25611583299749885,0.15182944859378314,0.4051419509521947,0.0,0.24611521,0.029412250000000008
18.90721149175246,26.45691348874589,0.16868653306034986,0.17544106429277195,0.3715686988890513,0.36367632136670935,0.5356625558515614,0.5138779101082249,0.3298867073602208,0.4103546406074667,0.15604907507078847,10.117832509493988,0.33912114430141665,0.0,0.4177429950251501,0.0,0.16793604,0.00357604
19.143875451033125,26.568825483175573,0.1885203631020986,0.282728428812555,0.3252266663358337,0.3634241185664279,0.5500275468296564,0.4714696715227455,0.3626654021245797,0.4395104748610363,0.13924766500838334,10.480690630565247,0.0,0.0,0.4928310365143878,0.0,0.19740249,0.04431025
19.34102613664438,26.72328249202398,0.1709975946676697,0.2398610306579842,0.34284804870058194,0.4103546406074667,0.558490834504697,0.5917386233541161,0.3899583562810848,0.3047395429401007,0.14094597464129785,10.254531673102404,0.4057502731134969,0.19831924826807748,0.4265342471011774,0.0,0.22287841000000005,0.06786025000000001
27.15774147363739,34.81095352556557,0.2668401648721945,0.2806278428390438,0.471319665253784,0.4876998961073313,0.3419951893353394,0.7014934102676245,0.2596247050925552,0.4969143297850209,0.21897595699439448,10.327937960555374,0.0,0.3546322979742767,0.30616858866136537,0.26255856591963794,0.4557600100000001,0.06620328999999997
29.530467421382717,34.879312211138284,0.2831448188528186,0.24101422641752301,0.5599829926807682,0.4673855134451549,0.29624960684073703,0.6572366865750232,0.2806278428390438,0.5392398999551701,0.16261333316791687,10.310518101368999,0.0,0.31977849253885177,0.33019272488946266,0.24607193789209025,0.70526404,0.06330256
28.017421131404728,34.6917143108983,0.2217220230966632,0.2,0.4492993210867997,0.4844550509388045,0.24879419347290765,0.7092645959485534,0.2677731800328678,0.5512368857248666,0.16509636244473133,10.285206266914292,0.0,0.16005206638831554,0.16005206638831554,0.0,0.6334568100000001,0.01948816
36.68517889808679,34.55909496586882,0.3233247125156311,0.3255415035763216,0.5376302190354528,0.4119321847724911,0.2601182893702774,0.6549911620119375,0.3245951566569593,0.4895149997681573,0.24716804116889615,10.34158118013602,0.0,0.19746808222123668,0.0,0.1300591446851387,0.47831056,0.07134241000000001
24.405158812464038,34.7412206311934,0.2709886026170327,0.2276638114962505,0.5161400577281836,0.449958843972699,0.25662299438731423,0.6994553586597014,0.3442601241452632,0.3323191395849097,0.2217220230966632,9.905735025076607,0.0,0.21897595699439448,0.0,0.0,0.7293160000000002,0.01428025
29.746003747282682,34.769092211957705,0.17544106429277195,0.16134286460245434,0.6131362263075036,0.5594509925574692,0.2900435923371512,0.7021025220731631,0.24879419347290765,0.5789954867936987,0.12805791649874942,10.260392470028917,0.0,0.17758080034852014,0.34621777863135195,0.0,0.68194564,0.03759721
23.224023865911022,34.888077853737066,0.3161518257760823,0.26304121142856257,0.486576159645872,0.34566070964234696,0.2635220922274238,0.5662896377056372,0.282728428812555,0.4618263872948598,0.2427236042916945,10.007036428164687,0.0,0.3761004711135606,0.3934344915213812,0.0,0.7236904900000001,0.10208025
21.732292806101583,34.76964367339592,0.3936497183102173,0.30509806038005977,0.5528774813678872,0.3445411529428336,0.30438017993818434,0.6050499696904809,0.2668401648721945,0.39578916096804057,0.2139974961130159,9.77440339912459,0.0,0.36717102310249816,0.0,0.0,0.49126081,0.09878449000000003
17.384546105978853,21.052025201832983,0.0,0.0,0.0,0.0,0.8254818122236567,0.0,0.5723571212766659,0.0,0.0,2.8332133440562166,0.0,0.0,0.0,0.0,0.41576704,0.09765625
28.064900473059808,36.20205313792864,0.0,0.0,0.0,0.0,0.27323944160944685,0.4720687441767159,0.3445411529428336,0.5600892714824623,0.0,6.887552571664617,0.0,0.0,0.0,0.0,0.35652841,0.17280649
25.27431243223537,26.654021782734645,0.0,0.0,0.0,0.5432226136778036,0.3394107440530002,0.447641986508305,0.2880487314657893,0.16868653306034986,0.0,6.955592608396298,0.0,0.0,0.0,0.0,0.5704780899999999,0.23590449
