LATITUDE,LONGITUDE,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,UGDS_WOMEN,RET_FT4_POOLED,RET_FT4_POOLED_binr,RET_FT4_POOLED_binq,RET_FT4_POOLED_binrm,CONTROL,STABBR
40.112768,-85.664315,0.0,0.0,0.0,0.0,0.0131,0.0,0.034,0.0,0.1283,0.0079,0.0,0.0079,0.0183,0.0,0.0131,0.0471,0.0,0.0314,0.0026,0.0,0.0105,0.0393,0.0052,0.0445,0.0079,0.0,0.0654,0.0262,0.0262,0.0236,0.0,0.0,0.0,0.0,0.0916,0.12300000000000001,0.212,0.0209,1506.0,0.8088,0.0943,0.0226,0.0133,0.0126,0.0033,0.004,0.0186,0.0226,0.0505,41745.0,29710.0,29710.0,13313.0,8808.0,7345.0,1.0,0.5896,0.7488,0,3,0,2,IN
40.203431,-85.40904300000003,0.0,0.0075,0.0261,0.002,0.13,0.0,0.0178,0.0,0.0904,0.0003,0.0123,0.0092,0.0459,0.0052,0.0212,0.0835,0.0,0.0275,0.0032,0.0,0.0,0.0399,0.002,0.0,0.0109,0.0,0.0413,0.0333,0.0212,0.0304,0.0,0.0,0.0,0.0,0.0554,0.109,0.1664,0.008,16277.0,0.7946,0.0843,0.0492,0.0118,0.0002,0.001,0.033,0.0145,0.0114,0.0706,23468.0,9774.0,25942.0,8484.0,10886.0,7561.0,0.7978,0.5914,0.7963,0,3,1,1,IN
41.678399,-86.194686,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0901,0.0113,0.0,0.0282,0.0,0.0028,0.0113,0.062,0.0,0.0141,0.0225,0.0,0.0535,0.0704,0.0028,0.0535,0.0,0.0,0.031,0.0141,0.0507,0.0197,0.0,0.0,0.0,0.0,0.0366,0.1887,0.2169,0.0056,1254.0,0.7193,0.1013,0.0853,0.0152,0.0008,0.0,0.0526,0.0175,0.008,0.177,37168.0,28030.0,28030.0,13109.0,7997.0,5790.0,0.987,0.6324,0.7771,0,3,1,2,IN
39.8374,-86.172167,0.0,0.0,0.0,0.0012,0.0932,0.0106,0.0177,0.0,0.0849,0.0024,0.0,0.013000000000000001,0.0,0.0,0.0236,0.0024,0.0,0.0531,0.0118,0.0,0.0259,0.0,0.0059,0.0,0.0483,0.0,0.0366,0.0,0.0,0.0943,0.0,0.0,0.0,0.0,0.079,0.0672,0.3172,0.0118,4197.0,0.8258,0.0393,0.0374,0.0334,0.0021,0.0002,0.0295,0.0112,0.021,0.0112,54349.0,39860.0,39860.0,21949.0,13705.0,8012.0,1.0,0.6014,0.9055,1,4,1,2,IN
41.671008,-87.494123,0.0,0.0,0.0,0.0,0.004,0.0,0.0201,0.0,0.0562,0.0,0.0,0.0,0.0,0.0201,0.0361,0.0361,0.0,0.012,0.0,0.0,0.0321,0.0,0.008,0.0,0.0,0.0,0.0321,0.4096,0.0402,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.2811,0.0,585.0,0.4222,0.2291,0.3026,0.0137,0.0034,0.0017,0.0205,0.0017,0.0051,0.2701,23178.0,17920.0,17920.0,15640.0,6702.0,5992.0,0.3261,0.4427,0.5048,0,1,0,2,IN
39.640904,-86.860363,0.0,0.0089,0.0,0.0125,0.127,0.0,0.0966,0.0,0.025,0.0089,0.0,0.0268,0.0,0.0,0.0823,0.0,0.0,0.1002,0.0143,0.0,0.0465,0.0447,0.0125,0.0,0.0233,0.0,0.0608,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0698,0.0,0.0054,0.0179,2137.0,0.6785,0.0524,0.0674,0.0374,0.0037,0.0,0.0491,0.0959,0.0154,0.0023,60888.0,47838.0,47838.0,18304.0,22155.0,9547.0,0.8629,0.5166,0.9056,1,4,1,2,IN
39.823431,-84.915037,0.0,0.0618,0.0,0.0843,0.0,0.0,0.0506,0.0,0.0,0.0,0.0056,0.0169,0.0,0.0,0.0393,0.0,0.0,0.191,0.0169,0.0,0.1067,0.0,0.0112,0.0,0.0899,0.0,0.073,0.0,0.0,0.1067,0.0,0.0,0.0,0.0,0.0562,0.0,0.0618,0.0281,1027.0,0.518,0.11,0.075,0.0545,0.0078,0.001,0.0019,0.2162,0.0156,0.0068,57615.0,45750.0,45750.0,12223.0,24475.0,6065.0,0.9078,0.5424,0.8369,1,4,1,2,IN
37.971548999999996,-87.531644,0.0,0.0023,0.0,0.0,0.0316,0.0,0.0068,0.0,0.0542,0.1129,0.0,0.009000000000000001,0.0,0.0023,0.0271,0.0,0.0,0.0406,0.0158,0.0,0.0023,0.1174,0.0023,0.0023,0.0248,0.0,0.0564,0.0,0.0,0.0542,0.0,0.0,0.0,0.0,0.0926,0.1625,0.16699999999999998,0.0158,2049.0,0.7277,0.0342,0.0342,0.0239,0.0015,0.0,0.0224,0.1357,0.0205,0.0464,47175.0,35394.0,35394.0,13934.0,11354.0,7313.0,0.9689,0.5549,0.8649,1,4,1,2,IN
39.478297999999995,-86.04718199999998,0.0,0.0,0.0,0.0,0.114,0.0,0.0311,0.0,0.114,0.0,0.0,0.0104,0.0,0.0,0.0259,0.0,0.0,0.0984,0.0466,0.0,0.0,0.1192,0.0104,0.0,0.0363,0.0,0.0674,0.0,0.0,0.1036,0.0,0.0,0.0,0.0,0.0466,0.0674,0.057,0.0518,978.0,0.8681,0.0429,0.0266,0.0082,0.0031,0.0,0.0389,0.0031,0.0092,0.0174,42456.0,30920.0,30920.0,13399.0,9372.0,6465.0,0.6917,0.5204,0.7438,0,3,0,2,IN
41.563582000000004,-85.827795,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0051,0.0,0.040999999999999995,0.0,0.0,0.0154,0.0,0.0,0.0205,0.0,0.0,0.1077,0.0103,0.0,0.0615,0.0359,0.0,0.0,0.0308,0.0,0.0256,0.0,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,0.0667,0.2872,0.0923,0.0256,855.0,0.6234,0.0433,0.207,0.0187,0.0023,0.0012,0.0211,0.076,0.006999999999999999,0.0456,43422.0,33200.0,33200.0,14957.0,11548.0,5463.0,0.6535,0.6398,0.8006,0,3,1,2,IN
41.22595,-85.814228,0.0,0.017,0.0,0.0,0.0316,0.0,0.0097,0.0,0.0825,0.0194,0.0,0.0097,0.0,0.0,0.0121,0.0825,0.0,0.0073,0.0024,0.0,0.0049,0.0388,0.0,0.068,0.0,0.0,0.1262,0.0243,0.068,0.0146,0.0,0.0,0.0,0.0,0.034,0.0194,0.3058,0.0218,1447.0,0.8328,0.0366,0.0594,0.0104,0.0028,0.0,0.0325,0.0062,0.0194,0.0352,33780.0,23170.0,23170.0,8338.0,7623.0,6787.0,1.0,0.593,0.8127,0,3,1,2,IN
38.715641999999995,-85.460051,0.0,0.0079,0.0,0.004,0.1028,0.0,0.0198,0.0,0.0356,0.0,0.0,0.0395,0.0,0.0,0.0553,0.0,0.0,0.1107,0.0198,0.0,0.0277,0.1265,0.0198,0.0,0.087,0.0,0.083,0.0,0.0,0.1739,0.0,0.0,0.0,0.0,0.0356,0.0,0.0,0.0514,1082.0,0.7625,0.0527,0.0342,0.0111,0.0065,0.0028,0.0166,0.024,0.0896,0.0028,49064.0,36520.0,36520.0,12730.0,13880.0,7811.0,0.9,0.5388,0.8007,0,3,1,2,IN
41.698996,-86.253822,0.0,0.0,0.0,0.0,0.1077,0.0,0.0,0.0,0.0231,0.0,0.0,0.0,0.0,0.0,0.0077,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308,0.0,0.3308,0.0154,554.0,0.6047,0.1083,0.1264,0.0271,0.0072,0.0018,0.0361,0.0271,0.0614,0.0505,41552.0,29734.0,29734.0,12102.0,5286.0,5137.0,0.2667,0.3881,0.5177,0,1,0,2,IN
40.898152,-85.49731700000002,0.0,0.0,0.0,0.0,0.0545,0.0792,0.005,0.0,0.1238,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0347,0.0,0.0,0.0,0.099,0.0149,0.10400000000000001,0.0099,0.0,0.0644,0.0,0.0594,0.0198,0.0,0.0,0.0,0.0,0.0792,0.0644,0.1386,0.0297,949.0,0.8261,0.0306,0.0537,0.0042,0.0021,0.0011,0.0337,0.0485,0.0,0.0948,37115.0,25540.0,25540.0,12875.0,9154.0,6352.0,1.0,0.5743,0.8059999999999999,0,3,1,2,IN
41.117278000000006,-85.108962,0.0,0.0,0.0,0.0032,0.0318,0.0,0.0376,0.0,0.0719,0.042,0.0592,0.0076,0.0,0.0,0.0236,0.1018,0.0,0.0471,0.0134,0.0,0.0083,0.0,0.0025,0.0,0.0204,0.0108,0.0554,0.0,0.0573,0.0293,0.0,0.0,0.0,0.0,0.0471,0.1566,0.1572,0.0159,7708.0,0.7884,0.0558,0.0651,0.0291,0.0017,0.0005,0.0368,0.0201,0.0025,0.2373,18033.0,8330.0,20005.0,6538.0,7094.0,7613.0,0.9615,0.5488,0.5938,0,1,0,1,IN
39.772948,-86.172217,0.0,0.0014,0.0,0.0025,0.0444,0.0,0.0384,0.0002,0.0419,0.0585,0.0333,0.0106,0.0,0.0061,0.0108,0.0554,0.0,0.0358,0.0076,0.0,0.0157,0.0497,0.0039,0.0,0.0137,0.0,0.0452,0.0292,0.0478,0.0303,0.0,0.0,0.0,0.0,0.0313,0.2011,0.1793,0.0059,20870.0,0.6956,0.0939,0.0748,0.0434,0.001,0.0007,0.0436,0.0416,0.0055,0.1645,20352.0,9334.0,29806.0,11325.0,16407.0,8369.0,0.5671,0.5643,0.7472,0,3,0,1,IN
39.767142,-86.147609,0.0,0.0,0.0,0.0,0.0,0.0,0.0188,0.08900000000000001,0.0,0.0,0.0109,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.1523,0.0,2033.0,0.6508,0.2213,0.0467,0.0084,0.0044,0.0005,0.0359,0.0,0.032,0.3778,26373.0,16275.0,16275.0,24943.0,8219.0,4430.0,0.6448,0.8475,0.4359,0,1,0,3,IN
39.709571000000004,-86.133969,0.0,0.0023,0.0,0.0,0.0379,0.0,0.008,0.0,0.0321,0.0,0.0,0.0046,0.0,0.0,0.0161,0.031,0.0,0.0299,0.0057,0.0,0.008,0.0873,0.0023,0.0,0.0161,0.0,0.0918,0.0276,0.0218,0.0218,0.0,0.0,0.0,0.0,0.0321,0.302,0.217,0.0046,4384.0,0.6574,0.0901,0.0582,0.018000000000000002,0.0018,0.0011,0.0262,0.0661,0.081,0.1277,40570.0,28390.0,28390.0,14460.0,8829.0,7423.0,0.9829,0.6389,0.7604,0,3,1,2,IN
41.07836500000001,-85.116479,0.0,0.0,0.0,0.0,0.0035,0.0,0.0406,0.0,0.0046,0.0962,0.0,0.0,0.0046,0.0035,0.0,0.0718,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0371,0.1194,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0197,0.5608,0.0,6899.0,0.4106,0.3999,0.0449,0.0048,0.0033,0.001,0.0238,0.0465,0.0651,0.3896,38265.0,26370.0,26370.0,6912.0,3030.0,7198.0,1.0,0.6112,0.5816,0,1,0,2,IN
37.962374,-87.677214,0.0,0.0012,0.0,0.0,0.0579,0.0,0.0316,0.0,0.0848,0.0304,0.0053,0.013999999999999999,0.0,0.0,0.0222,0.0152,0.0,0.0334,0.0047,0.0,0.0129,0.0521,0.0018,0.0,0.0105,0.0,0.0486,0.0228,0.0404,0.0386,0.0,0.0,0.0,0.0,0.0298,0.2633,0.1633,0.0152,7554.0,0.8640000000000001,0.0441,0.0326,0.013999999999999999,0.0019,0.0007,0.0252,0.0165,0.0011,0.1378,18763.0,7970.0,18626.0,5436.0,7074.0,7256.0,1.0,0.6218,0.7038,0,2,0,1,IN
39.469073,-87.40784599999998,0.0,0.0,0.0025,0.001,0.0346,0.0,0.0331,0.0,0.0713,0.0,0.111,0.0092,0.0382,0.0,0.0132,0.0153,0.0,0.0214,0.0041,0.0,0.0127,0.0662,0.002,0.0,0.0148,0.0,0.0397,0.0,0.0204,0.1049,0.0,0.0,0.0,0.0326,0.028999999999999998,0.1487,0.1675,0.0066,10817.0,0.6542,0.1947,0.0443,0.0113,0.0031,0.0004,0.0403,0.0449,0.0069,0.1353,21056.0,8916.0,19452.0,5851.0,7498.0,7503.0,0.7098,0.5437,0.659,0,2,0,1,IN
40.460062,-86.132048,0.0,0.0,0.0,0.0,0.0418,0.0,0.0139,0.0,0.0523,0.0,0.0,0.0,0.0,0.0,0.0209,0.10800000000000001,0.0,0.0174,0.0035,0.0,0.0279,0.0,0.0,0.0,0.0017,0.0,0.0401,0.0436,0.0052,0.0209,0.0,0.0,0.0,0.0,0.0087,0.4286,0.1394,0.0261,2746.0,0.8318,0.0437,0.0554,0.0091,0.0033,0.0011,0.0313,0.0102,0.0142,0.1941,15189.0,7207.0,19038.0,5851.0,6152.0,6119.0,0.5203,0.6482,0.6185,0,1,0,1,IN
41.665324,-86.221991,0.0,0.0036,0.0,0.0024,0.081,0.0,0.0286,0.0,0.062,0.0,0.0,0.0072,0.0,0.0107,0.0155,0.1156,0.0,0.0369,0.0095,0.0,0.0024,0.0,0.0012,0.0,0.0107,0.0,0.0596,0.0429,0.0536,0.031,0.0,0.0,0.0,0.0,0.0226,0.1859,0.2086,0.0083,4790.0,0.7098,0.0793,0.1132,0.0167,0.0027,0.0008,0.0409,0.0292,0.0073,0.2148,15373.0,7207.0,19038.0,6169.0,7653.0,6257.0,0.5781,0.6192,0.6503,0,2,0,1,IN
39.166090000000004,-86.52655899999998,0.0,0.0027,0.0,0.0034,0.0768,0.0014,0.0705,0.0,0.0528,0.0,0.0004,0.0152,0.016,0.0,0.0126,0.0295,0.0,0.0771,0.0129,0.0,0.0031,0.0821,0.0018,0.0,0.0135,0.0,0.0407,0.0137,0.0708,0.0634,0.0,0.0,0.0,0.0,0.0436,0.04,0.2476,0.0082,33104.0,0.696,0.0447,0.0601,0.052000000000000005,0.001,0.0002,0.0395,0.1039,0.0026,0.0299,24739.0,10533.0,34845.0,17398.0,14714.0,10390.0,0.8671,0.4946,0.9118,1,4,1,1,IN
41.557324,-87.337249,0.0,0.0,0.0,0.0,0.0148,0.0,0.0326,0.0,0.0459,0.0,0.0,0.0059,0.0,0.0,0.0148,0.0889,0.0,0.04,0.0015,0.0,0.0015,0.0,0.0015,0.0,0.0119,0.0,0.0681,0.1037,0.0504,0.0311,0.0,0.0,0.0,0.0,0.0296,0.3378,0.1081,0.0119,3549.0,0.5328,0.1668,0.2288,0.0296,0.002,0.0,0.0299,0.0039,0.0062,0.2671,13858.0,7207.0,19038.0,5916.0,7219.0,6871.0,0.4737,0.7047,0.6679,0,2,0,1,IN
38.345191,-85.819985,0.0,0.0,0.0,0.0,0.0538,0.0,0.0409,0.0,0.0968,0.0,0.0,0.0376,0.0,0.0,0.0237,0.0774,0.0,0.0505,0.0065,0.0,0.0097,0.0,0.0011,0.0,0.0097,0.0,0.0914,0.0624,0.0,0.0505,0.0,0.0,0.0,0.0,0.0204,0.1516,0.2086,0.0075,4722.0,0.8323,0.069,0.0385,0.013999999999999999,0.0011,0.0008,0.0328,0.0055,0.0059,0.32,16305.0,7207.0,19038.0,6087.0,7630.0,6831.0,0.9956,0.5995,0.6049,0,1,0,1,IN
39.868707,-84.881923,0.0,0.0,0.0,0.0,0.0344,0.0,0.0086,0.0,0.0688,0.0,0.0,0.0012,0.0,0.0,0.027000000000000003,0.1069,0.0,0.0393,0.0541,0.0,0.0246,0.0,0.0,0.0,0.0,0.0,0.1007,0.0602,0.0356,0.016,0.0,0.0,0.0,0.0,0.0037,0.1744,0.242,0.0025,2969.0,0.8457,0.0495,0.0387,0.0098,0.0037,0.0003,0.0293,0.0115,0.0115,0.3695,15452.0,7207.0,19038.0,6773.0,6018.0,6479.0,0.4198,0.6413,0.6623,0,2,0,1,IN
41.035006,-85.257786,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.4,0.3625,0.0,244.0,0.7992,0.0287,0.0287,0.0082,0.0,0.0,0.0533,0.0,0.08199999999999999,0.0,22326.0,13960.0,13960.0,13178.0,4361.0,4374.0,0.6448,0.8484,0.7548,0,3,1,3,IN
41.010549,-85.76264300000003,0.0,0.0391,0.0,0.0,0.0391,0.0,0.0174,0.0,0.0957,0.0,0.0,0.0043,0.0,0.0,0.0261,0.0,0.0,0.0261,0.0087,0.0,0.013000000000000001,0.1435,0.0043,0.0,0.0478,0.0,0.0348,0.0174,0.013000000000000001,0.0478,0.0,0.0,0.0,0.0,0.0261,0.1739,0.2043,0.0174,1257.0,0.743,0.07400000000000001,0.0668,0.0143,0.0016,0.0,0.0374,0.0374,0.0255,0.0103,42662.0,31660.0,31660.0,15782.0,8891.0,7423.0,0.7662,0.5155,0.614,0,1,0,2,IN
39.813233000000004,-86.20264300000002,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,0.0,0.0467,0.0,0.0,0.0037,0.0,0.0056,0.0075,0.0,0.0,0.0355,0.0037,0.0,0.0,0.0523,0.0206,0.0168,0.0056,0.0,0.0355,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0262,0.4374,0.271,0.0037,2173.0,0.7432,0.1081,0.0502,0.0225,0.0023,0.0018,0.0267,0.0124,0.0327,0.0999,44810.0,33000.0,33000.0,21194.0,11304.0,6592.0,0.5444,0.6199,0.7723,0,3,1,2,IN
40.517936999999996,-85.667503,0.0,0.0,0.0,0.0,0.0325,0.0,0.0184,0.0,0.1059,0.0,0.0,0.0,0.0,0.0,0.0169,0.0395,0.0,0.0452,0.0056,0.0,0.0099,0.0254,0.0014,0.1257,0.0056,0.0,0.0424,0.0268,0.0636,0.0184,0.0,0.0,0.0,0.0,0.0494,0.2472,0.1186,0.0014,2685.0,0.8417,0.0358,0.0387,0.0149,0.0022,0.0004,0.0384,0.0104,0.0175,0.019,36871.0,25980.0,25980.0,14242.0,10443.0,7017.0,1.0,0.6503,0.8009999999999999,0,3,1,2,IN
39.798144,-86.103953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.05,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.1,0.175,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.175,0.0,262.0,0.0305,0.9159999999999999,0.0115,0.0038,0.0,0.0,0.0229,0.0115,0.0038,0.3931,23478.0,13200.0,13200.0,14872.0,3743.0,4799.0,0.9444,0.7176,0.5098,0,1,0,2,IN
38.31209000000001,-85.74469599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.7921,0.1782,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19755.0,11900.0,11900.0,5385.0,1876.0,3767.0,0.6448,0.703,0.9333,1,4,1,2,IN
41.703058,-86.238959,0.0,0.0084,0.0144,0.0116,0.0,0.0,0.0382,0.0,0.0005,0.1612,0.0,0.0172,0.0,0.0,0.0177,0.0149,0.0,0.0825,0.0261,0.0,0.0382,0.0,0.006999999999999999,0.0093,0.0144,0.0,0.040999999999999995,0.0,0.0,0.0932,0.0,0.0,0.0,0.0,0.0387,0.0289,0.3201,0.0163,8527.0,0.6891,0.0386,0.1053,0.0496,0.0015,0.0006,0.0478,0.0618,0.0056,0.0021,67043.0,51505.0,51505.0,24175.0,29029.0,14001.0,0.8961,0.475,0.9785,1,4,1,2,IN
38.340891,-87.35144,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0644,0.0,0.0,0.0,0.0,0.0,0.0099,0.1881,0.0,0.0248,0.005,0.0,0.0,0.0495,0.005,0.0,0.0,0.0,0.0446,0.1782,0.0149,0.0,0.0,0.0,0.0,0.0,0.0149,0.0,0.3713,0.0248,484.0,0.7665,0.062,0.0227,0.0021,0.0041,0.0,0.0145,0.031,0.0971,0.0682,35223.0,23700.0,23700.0,18700.0,9280.0,5205.0,0.2143,0.5434,0.6882,0,2,0,2,IN
39.48360200000001,-87.32674899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0951,0.0,0.0,0.8536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0133,0.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.0,0.6757,0.027000000000000003,0.0457,0.0508,0.0014,0.0014,0.0457,0.1463,0.0061,0.0061,62503.0,48012.0,48012.0,25924.0,20637.0,10968.0,0.9369,0.2465,0.9255,1,4,1,2,IN
41.087205,-85.177246,0.0,0.011000000000000001,0.0,0.0,0.0197,0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.0,0.0022,0.0066,0.0351,0.0,0.0439,0.0022,0.0,0.0132,0.0,0.0022,0.0044,0.0219,0.0,0.0197,0.0022,0.0351,0.0175,0.0,0.0,0.0,0.0,0.0943,0.5548,0.0921,0.0,1840.0,0.7853,0.0707,0.0745,0.0152,0.0005,0.0016,0.0293,0.0071,0.0158,0.1728,37280.0,29430.0,29430.0,15928.0,8391.0,6483.0,0.4717,0.7092,0.7143,0,2,0,2,IN
39.508546,-87.463791,0.0473,0.0,0.0,0.0,0.0068,0.0,0.0135,0.0,0.2905,0.0,0.0,0.0,0.0,0.027000000000000003,0.0338,0.0135,0.0,0.0203,0.0135,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0541,0.0,0.0405,0.027000000000000003,0.0,0.0,0.0,0.0,0.0405,0.1622,0.2027,0.0,631.0,0.813,0.038,0.0222,0.0032,0.0048,0.0032,0.019,0.0063,0.0903,0.225,40015.0,29510.0,29510.0,12682.0,12100.0,5147.0,0.2978,0.8986,0.6827,0,2,0,2,IN
41.707274,-86.256947,0.0,0.0,0.0,0.0085,0.068,0.0,0.0,0.0,0.068,0.0,0.0,0.0085,0.0,0.0,0.0397,0.0142,0.0,0.0878,0.0368,0.0,0.0255,0.0,0.0142,0.0,0.0283,0.0,0.0793,0.0,0.0538,0.0425,0.0,0.0,0.0,0.0,0.0538,0.2068,0.1388,0.0255,1489.0,0.7764,0.0235,0.1095,0.0201,0.002,0.0007,0.0289,0.0141,0.0248,0.004,52624.0,40800.0,40800.0,17780.0,13920.0,7446.0,0.6653,1.0,0.852,1,4,1,2,IN
40.456246,-85.497034,0.0,0.0069,0.0,0.0,0.0694,0.0,0.044000000000000004,0.0,0.0972,0.0255,0.0,0.0046,0.0,0.0,0.0602,0.0046,0.0,0.0718,0.0116,0.0,0.0023,0.1088,0.0093,0.0255,0.0116,0.0,0.08800000000000001,0.0,0.0324,0.0509,0.0,0.0,0.0,0.0,0.08800000000000001,0.0255,0.162,0.0,1858.0,0.8315,0.0355,0.0377,0.0291,0.0081,0.0032,0.0011,0.0538,0.0,0.013999999999999999,43425.0,32885.0,32885.0,18196.0,11968.0,6697.0,0.6891,0.5554,0.8739,1,4,1,2,IN
41.632502,-85.008009,0.0,0.0,0.0,0.0,0.0172,0.0,0.0372,0.0,0.0516,0.3238,0.1289,0.0,0.0,0.0,0.0029,0.0172,0.0,0.0401,0.0029,0.0,0.0029,0.1003,0.0,0.0,0.0086,0.0,0.043,0.0888,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.1318,0.0,1939.0,0.8107,0.0315,0.0407,0.0098,0.0031,0.0015,0.0263,0.0572,0.0191,0.0201,44825.0,31540.0,31540.0,15548.0,6810.0,7534.0,0.5106,0.2888,0.7809,0,3,1,2,IN
41.462239000000004,-87.040172,0.0,0.0036,0.0,0.0036,0.0324,0.0,0.0132,0.0,0.0564,0.1535,0.0,0.0096,0.0,0.0,0.0204,0.0,0.0,0.0564,0.0072,0.0,0.0156,0.0444,0.0012,0.0048,0.0492,0.0,0.0504,0.0,0.018000000000000002,0.0647,0.0,0.0,0.0,0.0,0.036000000000000004,0.1691,0.1811,0.0096,3186.0,0.7144,0.059000000000000004,0.0938,0.0229,0.0016,0.0003,0.032,0.0433,0.0326,0.0154,49398.0,38760.0,38760.0,15338.0,10698.0,7740.0,0.7451,0.5493,0.8428,1,4,1,2,IN
38.687765999999996,-87.51993900000002,0.0084,0.0186,0.0,0.0,0.0021,0.0063,0.0171,0.0117,0.0174,0.0027,0.0457,0.0045,0.0039,0.0021,0.0006,0.5041,0.0,0.0021,0.0,0.0,0.0105,0.0057,0.0003,0.0,0.0021,0.0,0.0,0.0403,0.0093,0.0,0.0141,0.0508,0.0442,0.0291,0.0138,0.0841,0.0466,0.0018,6797.0,0.7138,0.1031,0.0953,0.0062,0.0031,0.0021,0.0207,0.0072,0.0484,0.3799,17203.0,5737.0,13567.0,2982.0,5916.0,5989.0,0.1597,0.4027,0.5313,0,1,0,1,IN
40.037588,-86.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,0.0,0.127,0.0,0.0,0.1058,0.1481,0.0,0.0,0.0,0.0423,0.0,0.0847,0.0,0.0688,0.0,0.0,0.2169,0.0,0.0,0.0,0.0,0.0529,0.0,0.0,0.0794,862.0,0.7297,0.0626,0.0824,0.0104,0.0012,0.0,0.0267,0.0684,0.0186,0.0,53150.0,42250.0,42250.0,16295.0,16900.0,8679.0,0.9375,0.0,0.8982,1,4,1,2,IN
42.526443,-96.428444,0.0,0.0048,0.0,0.0,0.0145,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0145,0.0048,0.0,0.0483,0.0048,0.0,0.0242,0.087,0.0,0.0,0.0097,0.0,0.0242,0.0,0.1014,0.0435,0.0,0.0,0.0,0.0,0.0242,0.2947,0.2029,0.0386,928.0,0.6422,0.1034,0.1563,0.0205,0.0119,0.0043,0.0065,0.0377,0.0172,0.2241,41779.0,29786.0,29786.0,13141.0,7704.0,5748.0,0.6514,0.5862,0.6608,0,2,0,2,IA
42.642255,-95.208529,0.0,0.0102,0.0,0.0,0.0256,0.0,0.0137,0.0,0.2287,0.0,0.0,0.0034,0.0,0.0051,0.0085,0.0034,0.0,0.0358,0.0034,0.0,0.1382,0.0392,0.0034,0.0,0.0085,0.0,0.0836,0.0495,0.0188,0.0034,0.0,0.0,0.0,0.0,0.0137,0.0102,0.2901,0.0034,1692.0,0.792,0.0319,0.0467,0.0106,0.0041,0.0012,0.023,0.0154,0.0751,0.1353,44645.0,32854.0,32854.0,12271.0,7587.0,7123.0,0.207,0.6359,0.7463,0,3,0,2,IA
